OrderID,OrderDate,FiscalQuarter,Region,Channel,Dealer,Salesperson,Product,Category,MaterialOrType,Units,UnitPrice,DiscountRate,Revenue,COGS,GrossMargin,BackorderRisk,Notes
NAW-10690,2025-05-01,FY25 Q2,West,Education,Bayfront Studio Gear,Casey Morgan,Trail Mini,Guitar,HPL/Sapele,4,549.79,0.08,2199.16,1407.46,791.7,Medium,Accessory attach opportunity
NAW-10691,2025-05-01,FY25 Q2,West,Education,Pacific Pick House,Alex Rivera,Foundry Custom,Guitar,Adirondack/Maple,23,4064.68,0.03,93487.64,45808.94,47678.7,Low,Artist clinic follow-up
NAW-10692,2025-05-01,FY25 Q2,West,E-commerce,Lakeside Strings,Priya Shah,Phosphor Bronze Strings,Accessory,String set,56,16.86,0.12,944.16,396.55,547.61,Low,Back-to-school promotion
NAW-10693,2025-05-01,FY25 Q2,West,Artist Relations,Lakeside Strings,Samira Khan,Aurora Dreadnought,Guitar,Spruce/Mahogany,31,1477.89,0.05,45814.59,26572.46,19242.13,Medium,Dealer replenishment
NAW-10694,2025-05-01,FY25 Q2,West,Dealer,Copper Canyon Guitars,Jordan Lee,Summit Grand Auditorium,Guitar,Spruce/Walnut,7,1761.76,0.08,12332.32,6906.1,5426.22,Low,Holiday prebuild
NAW-10695,2025-05-01,FY25 Q2,West,Education,Prairie Note,Alex Rivera,Northstar Ukulele,Instrument,Mahogany,11,405.42,0.03,4459.62,2720.37,1739.25,Medium,Artist clinic follow-up
NAW-10696,2025-05-01,FY25 Q2,West,Dealer,Soundpost Music,Dana Hart,Hardshell Case,Accessory,Case,91,236.05,0.1,21480.55,13962.36,7518.19,High,Artist clinic follow-up
NAW-10697,2025-05-01,FY25 Q2,West,Distributor,Prairie Note,Morgan Evans,Coated Lifespan Strings,Accessory,String set,100,26.44,0.08,2644.0,1031.16,1612.84,High,Holiday prebuild
NAW-10698,2025-05-01,FY25 Q2,West,E-commerce,Bayfront Studio Gear,Morgan Evans,Phosphor Bronze Strings,Accessory,String set,39,17.63,0.08,687.57,288.78,398.79,Medium,Back-to-school promotion
NAW-10699,2025-05-01,FY25 Q2,West,Distributor,Blue Ridge Music,Samira Khan,Trail Mini,Guitar,HPL/Sapele,37,567.72,0.05,21005.64,13443.61,7562.03,High,Dealer replenishment
NAW-10812,2025-05-01,FY25 Q2,West,Distributor,Soundpost Music,Riley Stone,Trail Mini,Guitar,HPL/Sapele,9,581.24,0,5231.16,3347.94,1883.22,Low,Accessory attach opportunity
NAW-10813,2025-05-01,FY25 Q2,West,E-commerce,Bayfront Studio Gear,Jordan Lee,Phosphor Bronze Strings,Accessory,String set,88,17.15,0.08,1509.2,633.86,875.34,Low,Accessory attach opportunity
NAW-10814,2025-05-01,FY25 Q2,West,E-commerce,Prairie Note,Riley Stone,Coated Lifespan Strings,Accessory,String set,54,27.96,0,1509.84,588.84,921.0,Low,Back-to-school promotion
NAW-10815,2025-05-01,FY25 Q2,West,E-commerce,Copper Canyon Guitars,Priya Shah,Coated Lifespan Strings,Accessory,String set,35,27.96,0,978.6,381.65,596.95,Medium,Back-to-school promotion
NAW-10816,2025-05-01,FY25 Q2,West,E-commerce,Lakeside Strings,Morgan Evans,Coated Lifespan Strings,Accessory,String set,28,27.96,0,782.88,305.32,477.56,Low,Accessory attach opportunity
NAW-10817,2025-05-01,FY25 Q2,West,Dealer,Lakeside Strings,Dana Hart,Foundry Custom,Guitar,Adirondack/Maple,28,3871.85,0.05,108411.8,53121.78,55290.02,Low,Back-to-school promotion
NAW-10818,2025-05-01,FY25 Q2,West,Education,Soundpost Music,Morgan Evans,Premium Strap,Accessory,Accessory,140,51.37,0.1,7191.8,3308.23,3883.57,Medium,Back-to-school promotion
NAW-10819,2025-05-01,FY25 Q2,West,E-commerce,Cedar Hall Music,Taylor Brooks,Trail Mini,Guitar,HPL/Sapele,12,581.24,0,6974.88,4463.92,2510.96,Low,Accessory attach opportunity
NAW-10820,2025-05-01,FY25 Q2,West,Dealer,Bayfront Studio Gear,Priya Shah,Hardshell Case,Accessory,Case,108,224.48,0.12,24243.84,15758.5,8485.34,Medium,Accessory attach opportunity
NAW-10821,2025-05-01,FY25 Q2,West,Artist Relations,Main Street Frets,Alex Rivera,Premium Strap,Accessory,Accessory,79,52.51,0.08,4148.29,1908.21,2240.08,Medium,Dealer replenishment
NAW-10822,2025-05-01,FY25 Q2,West,E-commerce,Prairie Note,Riley Stone,Northstar Ukulele,Instrument,Mahogany,27,386.19,0.05,10427.13,6360.55,4066.58,Low,Back-to-school promotion
NAW-10823,2025-05-01,FY25 Q2,West,E-commerce,Blue Ridge Music,Jordan Lee,Northstar Ukulele,Instrument,Mahogany,14,365.86,0.1,5122.04,3124.44,1997.6,Low,Dealer replenishment
NAW-10824,2025-05-01,FY25 Q2,West,Dealer,Copper Canyon Guitars,Riley Stone,Phosphor Bronze Strings,Accessory,String set,156,18.08,0.03,2820.48,1184.6,1635.88,Low,Accessory attach opportunity
NAW-10825,2025-05-01,FY25 Q2,West,E-commerce,Blue Ridge Music,Priya Shah,Humidifier Kit,Accessory,Care,158,32.09,0.05,5070.22,2180.19,2890.03,Medium,Artist clinic follow-up
NAW-10826,2025-05-01,FY25 Q2,West,Education,Main Street Frets,Priya Shah,Stage Cutaway,Guitar,Spruce/Ovangkol,31,1396.6,0,43294.6,25543.81,17750.79,Medium,Dealer replenishment
NAW-10827,2025-05-01,FY25 Q2,West,Artist Relations,Prairie Note,Elliot Chen,Aurora Dreadnought,Guitar,Spruce/Mahogany,5,1437.42,0.05,7187.1,4168.52,3018.58,Medium,Holiday prebuild
NAW-10828,2025-05-01,FY25 Q2,West,Education,Main Street Frets,Jordan Lee,Northstar Ukulele,Instrument,Mahogany,7,373.99,0.08,2617.93,1596.94,1020.99,High,Artist clinic follow-up
NAW-10829,2025-05-01,FY25 Q2,West,E-commerce,Cedar Hall Music,Taylor Brooks,Premium Strap,Accessory,Accessory,55,50.23,0.12,2762.65,1270.82,1491.83,Low,Back-to-school promotion
NAW-10830,2025-05-01,FY25 Q2,West,Dealer,Riverbend Instruments,Taylor Brooks,Phosphor Bronze Strings,Accessory,String set,57,16.4,0.12,934.8,392.62,542.18,Low,Holiday prebuild
NAW-10831,2025-05-01,FY25 Q2,West,Distributor,Soundpost Music,Elliot Chen,Summit Grand Auditorium,Guitar,Spruce/Walnut,22,1676.26,0.1,36877.72,20651.52,16226.2,Medium,Accessory attach opportunity
NAW-10832,2025-05-01,FY25 Q2,West,Education,Cedar Hall Music,Morgan Evans,Summit Grand Auditorium,Guitar,Spruce/Walnut,17,1769.39,0.05,30079.63,16844.59,13235.04,Medium,Holiday prebuild
NAW-10833,2025-05-01,FY25 Q2,West,Distributor,Copper Canyon Guitars,Casey Morgan,Harbor OM,Guitar,Spruce/Rosewood,15,2101.36,0.05,31520.4,17021.02,14499.38,Medium,Accessory attach opportunity
NAW-10834,2025-05-01,FY25 Q2,West,Distributor,Copper Canyon Guitars,Priya Shah,Premium Strap,Accessory,Accessory,51,52.51,0.08,2678.01,1231.88,1446.13,Low,Back-to-school promotion
NAW-10835,2025-05-01,FY25 Q2,West,Education,Metro Music Supply,Casey Morgan,Northstar Ukulele,Instrument,Mahogany,5,386.19,0.05,1930.95,1177.88,753.07,High,Back-to-school promotion
NAW-10836,2025-05-01,FY25 Q2,West,Distributor,Bayfront Studio Gear,Samira Khan,Hardshell Case,Accessory,Case,151,234.68,0.08,35436.68,23033.84,12402.84,Low,Dealer replenishment
NAW-10837,2025-05-01,FY25 Q2,West,Artist Relations,Blue Ridge Music,Riley Stone,Foundry Custom,Guitar,Adirondack/Maple,28,3749.58,0.08,104988.24,51444.24,53544.0,Low,Back-to-school promotion
NAW-10838,2025-05-01,FY25 Q2,West,Dealer,Main Street Frets,Jordan Lee,Premium Strap,Accessory,Accessory,28,55.36,0.03,1550.08,713.04,837.04,Low,Back-to-school promotion
NAW-10839,2025-05-01,FY25 Q2,West,Education,Copper Canyon Guitars,Elliot Chen,Phosphor Bronze Strings,Accessory,String set,126,18.64,0,2348.64,986.43,1362.21,Low,Holiday prebuild
NAW-10952,2025-06-01,FY25 Q2,West,Distributor,Metro Music Supply,Riley Stone,Hardshell Case,Accessory,Case,139,233.02,0.05,32389.78,21053.36,11336.42,High,Back-to-school promotion
NAW-10953,2025-06-01,FY25 Q2,West,Dealer,Soundpost Music,Jordan Lee,Humidifier Kit,Accessory,Care,23,30.86,0.05,709.78,305.21,404.57,High,Accessory attach opportunity
NAW-10954,2025-06-01,FY25 Q2,West,Dealer,Cedar Hall Music,Elliot Chen,Coated Lifespan Strings,Accessory,String set,142,23.65,0.12,3358.3,1309.74,2048.56,Medium,Holiday prebuild
NAW-10955,2025-06-01,FY25 Q2,West,Dealer,Prairie Note,Dana Hart,Summit Grand Auditorium,Guitar,Spruce/Walnut,16,1737.15,0.03,27794.4,15564.86,12229.54,Low,Dealer replenishment
NAW-10956,2025-06-01,FY25 Q2,West,Distributor,Desert Tone Co.,Jordan Lee,Hardshell Case,Accessory,Case,110,245.28,0,26980.8,17537.52,9443.28,Medium,Holiday prebuild
NAW-10957,2025-06-01,FY25 Q2,West,Education,Desert Tone Co.,Alex Rivera,Humidifier Kit,Accessory,Care,19,29.23,0.1,555.37,238.81,316.56,Medium,Holiday prebuild
NAW-10958,2025-06-01,FY25 Q2,West,Dealer,Metro Music Supply,Riley Stone,Summit Grand Auditorium,Guitar,Spruce/Walnut,9,1647.61,0.08,14828.49,8303.95,6524.54,High,Holiday prebuild
NAW-10959,2025-06-01,FY25 Q2,West,Education,Pacific Pick House,Riley Stone,Foundry Custom,Guitar,Adirondack/Maple,18,3526.99,0.1,63485.82,31108.05,32377.77,Medium,Accessory attach opportunity
NAW-10960,2025-06-01,FY25 Q2,West,Education,Bayfront Studio Gear,Jordan Lee,Harbor OM,Guitar,Spruce/Rosewood,35,2126.88,0,74440.8,40198.03,34242.77,High,Holiday prebuild
NAW-10961,2025-06-01,FY25 Q2,West,E-commerce,Metro Music Supply,Morgan Evans,Northstar Ukulele,Instrument,Mahogany,8,359.61,0.08,2876.88,1754.9,1121.98,Low,Accessory attach opportunity
NAW-10962,2025-06-01,FY25 Q2,West,E-commerce,Cedar Hall Music,Riley Stone,Trail Mini,Guitar,HPL/Sapele,27,514.17,0.08,13882.59,8884.86,4997.73,High,Accessory attach opportunity
NAW-10963,2025-06-01,FY25 Q2,West,Distributor,Desert Tone Co.,Morgan Evans,Humidifier Kit,Accessory,Care,138,31.51,0.03,4348.38,1869.8,2478.58,Medium,Dealer replenishment
NAW-10964,2025-06-01,FY25 Q2,West,Dealer,Desert Tone Co.,Alex Rivera,Humidifier Kit,Accessory,Care,103,29.88,0.08,3077.64,1323.39,1754.25,Medium,Artist clinic follow-up
NAW-10965,2025-06-01,FY25 Q2,West,Artist Relations,Copper Canyon Guitars,Dana Hart,Northstar Ukulele,Instrument,Mahogany,38,379.15,0.03,14407.7,8788.7,5619.0,High,Holiday prebuild
NAW-10966,2025-06-01,FY25 Q2,West,Education,Bayfront Studio Gear,Samira Khan,Premium Strap,Accessory,Accessory,116,50.49,0.08,5856.84,2694.15,3162.69,Low,Accessory attach opportunity
NAW-10967,2025-06-01,FY25 Q2,West,Dealer,Copper Canyon Guitars,Elliot Chen,Hardshell Case,Accessory,Case,113,233.02,0.05,26331.26,17115.32,9215.94,Low,Artist clinic follow-up
NAW-10968,2025-06-01,FY25 Q2,West,Artist Relations,Bayfront Studio Gear,Jordan Lee,Summit Grand Auditorium,Guitar,Spruce/Walnut,3,1611.79,0.1,4835.37,2707.81,2127.56,Low,Artist clinic follow-up
NAW-10969,2025-06-01,FY25 Q2,West,Dealer,Blue Ridge Music,Riley Stone,Hardshell Case,Accessory,Case,112,233.02,0.05,26098.24,16963.86,9134.38,Low,Back-to-school promotion
NAW-10970,2025-06-01,FY25 Q2,West,Artist Relations,Cedar Hall Music,Priya Shah,Foundry Custom,Guitar,Adirondack/Maple,37,3801.31,0.03,140648.47,68917.75,71730.72,Medium,Back-to-school promotion
NAW-10971,2025-06-01,FY25 Q2,West,Distributor,Blue Ridge Music,Alex Rivera,Coated Lifespan Strings,Accessory,String set,120,25.54,0.05,3064.8,1195.27,1869.53,High,Holiday prebuild
NAW-10972,2025-06-01,FY25 Q2,West,E-commerce,Prairie Note,Elliot Chen,Trail Mini,Guitar,HPL/Sapele,33,558.88,0,18443.04,11803.55,6639.49,Low,Back-to-school promotion
NAW-10973,2025-06-01,FY25 Q2,West,Dealer,Lakeside Strings,Alex Rivera,Northstar Ukulele,Instrument,Mahogany,30,390.88,0,11726.4,7153.1,4573.3,Low,Dealer replenishment
NAW-10974,2025-06-01,FY25 Q2,West,Artist Relations,Riverbend Instruments,Samira Khan,Summit Grand Auditorium,Guitar,Spruce/Walnut,20,1737.15,0.03,34743.0,19456.08,15286.92,Medium,Artist clinic follow-up
NAW-10975,2025-06-01,FY25 Q2,West,Dealer,Cedar Hall Music,Priya Shah,Phosphor Bronze Strings,Accessory,String set,58,17.38,0.03,1008.04,423.38,584.66,Medium,Dealer replenishment
NAW-10976,2025-06-01,FY25 Q2,West,Education,Prairie Note,Riley Stone,Summit Grand Auditorium,Guitar,Spruce/Walnut,22,1647.61,0.08,36247.42,20298.56,15948.86,Low,Dealer replenishment
NAW-10977,2025-06-01,FY25 Q2,West,Dealer,Blue Ridge Music,Elliot Chen,Phosphor Bronze Strings,Accessory,String set,24,16.49,0.08,395.76,166.22,229.54,Low,Dealer replenishment
NAW-10978,2025-06-01,FY25 Q2,West,Distributor,Riverbend Instruments,Morgan Evans,Coated Lifespan Strings,Accessory,String set,148,24.19,0.1,3580.12,1396.25,2183.87,Low,Artist clinic follow-up
NAW-10979,2025-06-01,FY25 Q2,West,Artist Relations,Lakeside Strings,Alex Rivera,Stage Cutaway,Guitar,Spruce/Ovangkol,9,1302.59,0.03,11723.31,6916.75,4806.56,Medium,Accessory attach opportunity
NAW-11092,2025-07-01,FY25 Q3,West,Dealer,Main Street Frets,Riley Stone,Northstar Ukulele,Instrument,Mahogany,12,345.23,0.08,4142.76,2527.08,1615.68,Medium,Dealer replenishment
NAW-11093,2025-07-01,FY25 Q3,West,Education,Riverbend Instruments,Taylor Brooks,Foundry Custom,Guitar,Adirondack/Maple,8,3574.02,0.05,28592.16,14010.16,14582.0,Low,Back-to-school promotion
NAW-11094,2025-07-01,FY25 Q3,West,Education,Soundpost Music,Casey Morgan,Harbor OM,Guitar,Spruce/Rosewood,27,1837.62,0.1,49615.74,26792.5,22823.24,High,Accessory attach opportunity
NAW-11095,2025-07-01,FY25 Q3,West,E-commerce,Riverbend Instruments,Casey Morgan,Humidifier Kit,Accessory,Care,86,28.06,0.1,2413.16,1037.66,1375.5,Low,Artist clinic follow-up
NAW-11096,2025-07-01,FY25 Q3,West,E-commerce,Lakeside Strings,Priya Shah,Premium Strap,Accessory,Accessory,84,52.68,0,4425.12,2035.56,2389.56,Medium,Artist clinic follow-up
NAW-11097,2025-07-01,FY25 Q3,West,Artist Relations,Prairie Note,Alex Rivera,Coated Lifespan Strings,Accessory,String set,65,25.03,0.03,1626.95,634.51,992.44,Low,Back-to-school promotion
NAW-11098,2025-07-01,FY25 Q3,West,Education,Main Street Frets,Jordan Lee,Stage Cutaway,Guitar,Spruce/Ovangkol,16,1134.47,0.12,18151.52,10709.4,7442.12,Low,Dealer replenishment
NAW-11099,2025-07-01,FY25 Q3,West,Dealer,Metro Music Supply,Samira Khan,Harbor OM,Guitar,Spruce/Rosewood,9,1980.55,0.03,17824.95,9625.47,8199.48,Low,Accessory attach opportunity
NAW-11100,2025-07-01,FY25 Q3,West,Education,Copper Canyon Guitars,Casey Morgan,Foundry Custom,Guitar,Adirondack/Maple,20,3385.91,0.1,67718.2,33181.92,34536.28,Low,Holiday prebuild
NAW-11101,2025-07-01,FY25 Q3,West,Distributor,Soundpost Music,Riley Stone,Stage Cutaway,Guitar,Spruce/Ovangkol,13,1250.49,0.03,16256.37,9591.26,6665.11,Medium,Dealer replenishment
NAW-11102,2025-07-01,FY25 Q3,West,Dealer,Bayfront Studio Gear,Morgan Evans,Humidifier Kit,Accessory,Care,87,31.18,0,2712.66,1166.44,1546.22,Low,Accessory attach opportunity
NAW-11103,2025-07-01,FY25 Q3,West,Dealer,Copper Canyon Guitars,Elliot Chen,Hardshell Case,Accessory,Case,51,235.47,0,12008.97,7805.83,4203.14,Medium,Back-to-school promotion
NAW-11104,2025-07-01,FY25 Q3,West,Distributor,Desert Tone Co.,Casey Morgan,Stage Cutaway,Guitar,Spruce/Ovangkol,37,1224.71,0.05,45314.27,26735.42,18578.85,Low,Accessory attach opportunity
NAW-11105,2025-07-01,FY25 Q3,West,Artist Relations,Riverbend Instruments,Elliot Chen,Aurora Dreadnought,Guitar,Spruce/Mahogany,35,1326.85,0.05,46439.75,26935.06,19504.69,Low,Holiday prebuild
NAW-11106,2025-07-01,FY25 Q3,West,Education,Copper Canyon Guitars,Elliot Chen,Coated Lifespan Strings,Accessory,String set,79,25.03,0.03,1977.37,771.17,1206.2,Low,Back-to-school promotion
NAW-11107,2025-07-01,FY25 Q3,West,E-commerce,Prairie Note,Elliot Chen,Aurora Dreadnought,Guitar,Spruce/Mahogany,12,1284.95,0.08,15419.4,8943.25,6476.15,Low,Holiday prebuild
NAW-11108,2025-07-01,FY25 Q3,West,Distributor,Copper Canyon Guitars,Elliot Chen,Premium Strap,Accessory,Accessory,154,46.36,0.12,7139.44,3284.14,3855.3,Medium,Holiday prebuild
NAW-11109,2025-07-01,FY25 Q3,West,Distributor,Bayfront Studio Gear,Priya Shah,Harbor OM,Guitar,Spruce/Rosewood,16,1939.71,0.05,31035.36,16759.09,14276.27,Low,Back-to-school promotion
NAW-11110,2025-07-01,FY25 Q3,West,E-commerce,Riverbend Instruments,Alex Rivera,Humidifier Kit,Accessory,Care,94,31.18,0,2930.92,1260.3,1670.62,Medium,Accessory attach opportunity
NAW-11111,2025-07-01,FY25 Q3,West,Artist Relations,Lakeside Strings,Elliot Chen,Aurora Dreadnought,Guitar,Spruce/Mahogany,15,1257.02,0.1,18855.3,10936.07,7919.23,Low,Artist clinic follow-up
NAW-11112,2025-07-01,FY25 Q3,West,Artist Relations,Desert Tone Co.,Casey Morgan,Humidifier Kit,Accessory,Care,125,28.06,0.1,3507.5,1508.23,1999.27,Low,Holiday prebuild
NAW-11113,2025-07-01,FY25 Q3,West,Artist Relations,Pacific Pick House,Taylor Brooks,Foundry Custom,Guitar,Adirondack/Maple,32,3461.15,0.08,110756.8,54270.83,56485.97,Low,Holiday prebuild
NAW-11114,2025-07-01,FY25 Q3,West,E-commerce,Bayfront Studio Gear,Casey Morgan,Hardshell Case,Accessory,Case,82,211.92,0.1,17377.44,11295.34,6082.1,Low,Accessory attach opportunity
NAW-11115,2025-07-01,FY25 Q3,West,Education,Bayfront Studio Gear,Dana Hart,Aurora Dreadnought,Guitar,Spruce/Mahogany,33,1257.02,0.1,41481.66,24059.36,17422.3,Low,Back-to-school promotion
NAW-11116,2025-07-01,FY25 Q3,West,Artist Relations,Lakeside Strings,Dana Hart,Humidifier Kit,Accessory,Care,97,28.06,0.1,2721.82,1170.38,1551.44,Medium,Dealer replenishment
NAW-11117,2025-07-01,FY25 Q3,West,Dealer,Blue Ridge Music,Casey Morgan,Harbor OM,Guitar,Spruce/Rosewood,13,1796.79,0.12,23358.27,12613.47,10744.8,Medium,Dealer replenishment
NAW-11118,2025-07-01,FY25 Q3,West,E-commerce,Copper Canyon Guitars,Elliot Chen,Foundry Custom,Guitar,Adirondack/Maple,3,3649.26,0.03,10947.78,5364.41,5583.37,High,Dealer replenishment
NAW-11119,2025-07-01,FY25 Q3,West,Dealer,Copper Canyon Guitars,Priya Shah,Coated Lifespan Strings,Accessory,String set,157,22.71,0.12,3565.47,1390.53,2174.94,Medium,Dealer replenishment
NAW-11232,2025-08-01,FY25 Q3,West,Artist Relations,Cedar Hall Music,Morgan Evans,Foundry Custom,Guitar,Adirondack/Maple,20,3537.95,0.03,70759.0,34671.91,36087.09,High,Accessory attach opportunity
NAW-11233,2025-08-01,FY25 Q3,West,Dealer,Prairie Note,Morgan Evans,Aurora Dreadnought,Guitar,Spruce/Mahogany,19,1354.08,0,25727.52,14921.96,10805.56,Low,Holiday prebuild
NAW-11234,2025-08-01,FY25 Q3,West,Education,Prairie Note,Elliot Chen,Coated Lifespan Strings,Accessory,String set,134,23.77,0.05,3185.18,1242.22,1942.96,Medium,Artist clinic follow-up
NAW-11235,2025-08-01,FY25 Q3,West,E-commerce,Desert Tone Co.,Casey Morgan,Northstar Ukulele,Instrument,Mahogany,37,327.42,0.1,12114.54,7389.87,4724.67,Low,Accessory attach opportunity
NAW-11236,2025-08-01,FY25 Q3,West,E-commerce,Cedar Hall Music,Elliot Chen,Summit Grand Auditorium,Guitar,Spruce/Walnut,2,1666.8,0,3333.6,1866.82,1466.78,Low,Back-to-school promotion
NAW-11237,2025-08-01,FY25 Q3,West,Artist Relations,Blue Ridge Music,Morgan Evans,Stage Cutaway,Guitar,Spruce/Ovangkol,15,1124.86,0.1,16872.9,9955.01,6917.89,High,Artist clinic follow-up
NAW-11238,2025-08-01,FY25 Q3,West,Artist Relations,Soundpost Music,Elliot Chen,Stage Cutaway,Guitar,Spruce/Ovangkol,13,1249.84,0,16247.92,9586.27,6661.65,Medium,Artist clinic follow-up
NAW-11239,2025-08-01,FY25 Q3,West,Distributor,Cedar Hall Music,Riley Stone,Northstar Ukulele,Instrument,Mahogany,11,352.89,0.03,3881.79,2367.89,1513.9,Low,Accessory attach opportunity
NAW-11240,2025-08-01,FY25 Q3,West,E-commerce,Main Street Frets,Jordan Lee,Humidifier Kit,Accessory,Care,140,29.32,0.03,4104.8,1765.06,2339.74,High,Artist clinic follow-up
NAW-11241,2025-08-01,FY25 Q3,West,Education,Cedar Hall Music,Elliot Chen,Foundry Custom,Guitar,Adirondack/Maple,18,3282.63,0.1,59087.34,28952.8,30134.54,Medium,Back-to-school promotion
NAW-11242,2025-08-01,FY25 Q3,West,Education,Bayfront Studio Gear,Taylor Brooks,Trail Mini,Guitar,HPL/Sapele,21,478.55,0.08,10049.55,6431.71,3617.84,Low,Back-to-school promotion
NAW-11243,2025-08-01,FY25 Q3,West,Distributor,Soundpost Music,Elliot Chen,Foundry Custom,Guitar,Adirondack/Maple,31,3537.95,0.03,109676.45,53741.46,55934.99,High,Holiday prebuild
NAW-11244,2025-08-01,FY25 Q3,West,E-commerce,Soundpost Music,Jordan Lee,Premium Strap,Accessory,Accessory,67,46.99,0.08,3148.33,1448.23,1700.1,Medium,Holiday prebuild
NAW-11245,2025-08-01,FY25 Q3,West,Artist Relations,Desert Tone Co.,Morgan Evans,Coated Lifespan Strings,Accessory,String set,52,23.02,0.08,1197.04,466.85,730.19,Low,Artist clinic follow-up
NAW-11246,2025-08-01,FY25 Q3,West,Distributor,Soundpost Music,Priya Shah,Phosphor Bronze Strings,Accessory,String set,137,16.68,0,2285.16,959.77,1325.39,Medium,Holiday prebuild
NAW-11247,2025-08-01,FY25 Q3,West,Artist Relations,Blue Ridge Music,Samira Khan,Foundry Custom,Guitar,Adirondack/Maple,31,3537.95,0.03,109676.45,53741.46,55934.99,Medium,Back-to-school promotion
NAW-11248,2025-08-01,FY25 Q3,West,Distributor,Desert Tone Co.,Taylor Brooks,Coated Lifespan Strings,Accessory,String set,154,23.77,0.05,3660.58,1427.63,2232.95,High,Artist clinic follow-up
NAW-11249,2025-08-01,FY25 Q3,West,Distributor,Main Street Frets,Dana Hart,Foundry Custom,Guitar,Adirondack/Maple,26,3647.37,0,94831.62,46467.49,48364.13,Low,Back-to-school promotion
NAW-11250,2025-08-01,FY25 Q3,West,Education,Lakeside Strings,Riley Stone,Hardshell Case,Accessory,Case,145,205.46,0.1,29791.7,19364.6,10427.1,Low,Accessory attach opportunity
NAW-11251,2025-08-01,FY25 Q3,West,Dealer,Metro Music Supply,Morgan Evans,Summit Grand Auditorium,Guitar,Spruce/Walnut,26,1616.8,0.03,42036.8,23540.61,18496.19,Medium,Accessory attach opportunity
NAW-11252,2025-08-01,FY25 Q3,West,Dealer,Main Street Frets,Samira Khan,Foundry Custom,Guitar,Adirondack/Maple,23,3355.58,0.08,77178.34,37817.39,39360.95,Low,Holiday prebuild
NAW-11253,2025-08-01,FY25 Q3,West,Dealer,Pacific Pick House,Morgan Evans,Phosphor Bronze Strings,Accessory,String set,100,15.84,0.05,1584.0,665.28,918.72,Medium,Holiday prebuild
NAW-11254,2025-08-01,FY25 Q3,West,E-commerce,Blue Ridge Music,Elliot Chen,Coated Lifespan Strings,Accessory,String set,40,22.52,0.1,900.8,351.31,549.49,Low,Artist clinic follow-up
NAW-11255,2025-08-01,FY25 Q3,West,Dealer,Riverbend Instruments,Priya Shah,Harbor OM,Guitar,Spruce/Rosewood,31,1979.53,0,61365.43,33137.33,28228.1,Low,Holiday prebuild
NAW-11256,2025-08-01,FY25 Q3,West,Artist Relations,Blue Ridge Music,Riley Stone,Phosphor Bronze Strings,Accessory,String set,44,14.68,0.12,645.92,271.29,374.63,High,Accessory attach opportunity
NAW-11257,2025-08-01,FY25 Q3,West,Education,Metro Music Supply,Samira Khan,Foundry Custom,Guitar,Adirondack/Maple,38,3537.95,0.03,134442.1,65876.63,68565.47,Medium,Dealer replenishment
NAW-11258,2025-08-01,FY25 Q3,West,E-commerce,Pacific Pick House,Morgan Evans,Stage Cutaway,Guitar,Spruce/Ovangkol,36,1187.35,0.05,42744.6,25219.31,17525.29,Low,Accessory attach opportunity
NAW-11259,2025-08-01,FY25 Q3,West,Education,Main Street Frets,Elliot Chen,Summit Grand Auditorium,Guitar,Spruce/Walnut,24,1583.46,0.05,38003.04,21281.7,16721.34,High,Artist clinic follow-up
NAW-11372,2025-09-01,FY25 Q3,West,Distributor,Desert Tone Co.,Jordan Lee,Coated Lifespan Strings,Accessory,String set,45,21.76,0.12,979.2,381.89,597.31,Medium,Holiday prebuild
NAW-11373,2025-09-01,FY25 Q3,West,Artist Relations,Cedar Hall Music,Casey Morgan,Summit Grand Auditorium,Guitar,Spruce/Walnut,8,1482.85,0.1,11862.8,6643.17,5219.63,Low,Back-to-school promotion
NAW-11374,2025-09-01,FY25 Q3,West,Distributor,Main Street Frets,Morgan Evans,Stage Cutaway,Guitar,Spruce/Ovangkol,2,1198.39,0.03,2396.78,1414.1,982.68,Low,Back-to-school promotion
NAW-11375,2025-09-01,FY25 Q3,West,Artist Relations,Main Street Frets,Samira Khan,Aurora Dreadnought,Guitar,Spruce/Mahogany,33,1298.33,0.03,42844.89,24850.04,17994.85,Medium,Dealer replenishment
NAW-11376,2025-09-01,FY25 Q3,West,Distributor,Riverbend Instruments,Jordan Lee,Coated Lifespan Strings,Accessory,String set,49,22.26,0.1,1090.74,425.39,665.35,Medium,Dealer replenishment
NAW-11377,2025-09-01,FY25 Q3,West,Education,Pacific Pick House,Priya Shah,Humidifier Kit,Accessory,Care,32,29.88,0,956.16,411.15,545.01,Low,Dealer replenishment
NAW-11378,2025-09-01,FY25 Q3,West,E-commerce,Bayfront Studio Gear,Riley Stone,Stage Cutaway,Guitar,Spruce/Ovangkol,31,1111.9,0.1,34468.9,20336.65,14132.25,High,Accessory attach opportunity
NAW-11379,2025-09-01,FY25 Q3,West,Artist Relations,Copper Canyon Guitars,Dana Hart,Foundry Custom,Guitar,Adirondack/Maple,35,3605.37,0,126187.95,61832.1,64355.85,Medium,Holiday prebuild
NAW-11380,2025-09-01,FY25 Q3,West,Distributor,Soundpost Music,Morgan Evans,Coated Lifespan Strings,Accessory,String set,60,24.73,0,1483.8,578.68,905.12,High,Accessory attach opportunity
