OrderID,OrderDate,FiscalQuarter,Region,Channel,Dealer,Salesperson,Product,Category,MaterialOrType,Units,UnitPrice,DiscountRate,Revenue,COGS,GrossMargin,BackorderRisk,Notes
NAW-10631,2025-05-01,FY25 Q2,Midwest,Education,Copper Canyon Guitars,Morgan Evans,Aurora Dreadnought,Guitar,Spruce/Mahogany,9,1291.77,0,11625.93,6743.04,4882.89,Low,Dealer replenishment
NAW-10632,2025-05-01,FY25 Q2,Midwest,Artist Relations,Pacific Pick House,Priya Shah,Northstar Ukulele,Instrument,Mahogany,32,319.29,0.08,10217.28,6232.54,3984.74,Low,Back-to-school promotion
NAW-10633,2025-05-01,FY25 Q2,Midwest,E-commerce,Cedar Hall Music,Samira Khan,Phosphor Bronze Strings,Accessory,String set,45,14.64,0.08,658.8,276.7,382.1,Low,Back-to-school promotion
NAW-10634,2025-05-01,FY25 Q2,Midwest,E-commerce,Cedar Hall Music,Taylor Brooks,Summit Grand Auditorium,Guitar,Spruce/Walnut,19,1431.09,0.1,27190.71,15226.8,11963.91,Medium,Dealer replenishment
NAW-10635,2025-05-01,FY25 Q2,Midwest,Distributor,Prairie Note,Elliot Chen,Phosphor Bronze Strings,Accessory,String set,35,14.0,0.12,490.0,205.8,284.2,Medium,Back-to-school promotion
NAW-10636,2025-05-01,FY25 Q2,Midwest,Dealer,Pacific Pick House,Dana Hart,Hardshell Case,Accessory,Case,154,200.36,0.08,30855.44,20056.04,10799.4,High,Back-to-school promotion
NAW-10637,2025-05-01,FY25 Q2,Midwest,E-commerce,Cedar Hall Music,Morgan Evans,Hardshell Case,Accessory,Case,41,217.78,0,8928.98,5803.84,3125.14,Low,Holiday prebuild
NAW-10638,2025-05-01,FY25 Q2,Midwest,Dealer,Blue Ridge Music,Jordan Lee,Harbor OM,Guitar,Spruce/Rosewood,33,1794.01,0.05,59202.33,31969.26,27233.07,Medium,Dealer replenishment
NAW-10639,2025-05-01,FY25 Q2,Midwest,Dealer,Copper Canyon Guitars,Morgan Evans,Coated Lifespan Strings,Accessory,String set,19,22.67,0.05,430.73,167.98,262.75,Low,Artist clinic follow-up
NAW-10640,2025-05-01,FY25 Q2,Midwest,Distributor,Bayfront Studio Gear,Elliot Chen,Humidifier Kit,Accessory,Care,21,27.4,0.05,575.4,247.42,327.98,High,Dealer replenishment
NAW-10641,2025-05-01,FY25 Q2,Midwest,Artist Relations,Desert Tone Co.,Morgan Evans,Foundry Custom,Guitar,Adirondack/Maple,25,3061.98,0.12,76549.5,37509.25,39040.25,Low,Holiday prebuild
NAW-10642,2025-05-01,FY25 Q2,Midwest,E-commerce,Bayfront Studio Gear,Taylor Brooks,Foundry Custom,Guitar,Adirondack/Maple,36,3201.16,0.08,115241.76,56468.46,58773.3,High,Dealer replenishment
NAW-10643,2025-05-01,FY25 Q2,Midwest,Artist Relations,Desert Tone Co.,Alex Rivera,Aurora Dreadnought,Guitar,Spruce/Mahogany,2,1291.77,0,2583.54,1498.45,1085.09,Low,Dealer replenishment
NAW-10756,2025-05-01,FY25 Q2,Midwest,E-commerce,Riverbend Instruments,Jordan Lee,Coated Lifespan Strings,Accessory,String set,83,20.89,0.1,1733.87,676.21,1057.66,Low,Holiday prebuild
NAW-10757,2025-05-01,FY25 Q2,Midwest,Artist Relations,Copper Canyon Guitars,Riley Stone,Summit Grand Auditorium,Guitar,Spruce/Walnut,3,1546.55,0,4639.65,2598.2,2041.45,Low,Back-to-school promotion
NAW-10758,2025-05-01,FY25 Q2,Midwest,Distributor,Blue Ridge Music,Taylor Brooks,Coated Lifespan Strings,Accessory,String set,57,20.43,0.12,1164.51,454.16,710.35,Medium,Holiday prebuild
NAW-10759,2025-05-01,FY25 Q2,Midwest,Distributor,Pacific Pick House,Priya Shah,Foundry Custom,Guitar,Adirondack/Maple,27,3384.23,0,91374.21,44773.36,46600.85,Low,Holiday prebuild
NAW-10760,2025-05-01,FY25 Q2,Midwest,Dealer,Pacific Pick House,Samira Khan,Northstar Ukulele,Instrument,Mahogany,2,297.05,0.12,594.1,362.4,231.7,Low,Holiday prebuild
NAW-10761,2025-05-01,FY25 Q2,Midwest,Artist Relations,Blue Ridge Music,Riley Stone,Hardshell Case,Accessory,Case,70,186.4,0.12,13048.0,8481.2,4566.8,Medium,Artist clinic follow-up
NAW-10762,2025-05-01,FY25 Q2,Midwest,Education,Blue Ridge Music,Riley Stone,Foundry Custom,Guitar,Adirondack/Maple,13,3282.71,0.03,42675.23,20910.86,21764.37,Medium,Accessory attach opportunity
NAW-10763,2025-05-01,FY25 Q2,Midwest,Dealer,Prairie Note,Morgan Evans,Coated Lifespan Strings,Accessory,String set,159,23.21,0,3690.39,1439.25,2251.14,Low,Holiday prebuild
NAW-10764,2025-05-01,FY25 Q2,Midwest,E-commerce,Main Street Frets,Taylor Brooks,Aurora Dreadnought,Guitar,Spruce/Mahogany,24,1256.39,0,30153.36,17488.95,12664.41,Medium,Holiday prebuild
NAW-10765,2025-05-01,FY25 Q2,Midwest,Distributor,Prairie Note,Samira Khan,Hardshell Case,Accessory,Case,42,186.4,0.12,7828.8,5088.72,2740.08,High,Back-to-school promotion
NAW-10766,2025-05-01,FY25 Q2,Midwest,E-commerce,Riverbend Instruments,Samira Khan,Harbor OM,Guitar,Spruce/Rosewood,28,1744.88,0.05,48856.64,26382.59,22474.05,Medium,Back-to-school promotion
NAW-10767,2025-05-01,FY25 Q2,Midwest,Education,Riverbend Instruments,Morgan Evans,Humidifier Kit,Accessory,Care,22,27.21,0.03,598.62,257.41,341.21,Low,Accessory attach opportunity
NAW-10768,2025-05-01,FY25 Q2,Midwest,Distributor,Metro Music Supply,Riley Stone,Phosphor Bronze Strings,Accessory,String set,130,14.7,0.05,1911.0,802.62,1108.38,Medium,Artist clinic follow-up
NAW-10769,2025-05-01,FY25 Q2,Midwest,E-commerce,Desert Tone Co.,Morgan Evans,Hardshell Case,Accessory,Case,53,190.64,0.1,10103.92,6567.55,3536.37,High,Back-to-school promotion
NAW-10770,2025-05-01,FY25 Q2,Midwest,Artist Relations,Copper Canyon Guitars,Taylor Brooks,Northstar Ukulele,Instrument,Mahogany,17,320.68,0.05,5451.56,3325.45,2126.11,Low,Dealer replenishment
NAW-10771,2025-05-01,FY25 Q2,Midwest,Artist Relations,Main Street Frets,Riley Stone,Phosphor Bronze Strings,Accessory,String set,146,13.62,0.12,1988.52,835.18,1153.34,Low,Accessory attach opportunity
NAW-10772,2025-05-01,FY25 Q2,Midwest,Distributor,Copper Canyon Guitars,Taylor Brooks,Foundry Custom,Guitar,Adirondack/Maple,34,3282.71,0.03,111612.14,54689.95,56922.19,Low,Holiday prebuild
NAW-10773,2025-05-01,FY25 Q2,Midwest,E-commerce,Blue Ridge Music,Riley Stone,Northstar Ukulele,Instrument,Mahogany,25,337.55,0,8438.75,5147.64,3291.11,Medium,Artist clinic follow-up
NAW-10774,2025-05-01,FY25 Q2,Midwest,Distributor,Metro Music Supply,Dana Hart,Humidifier Kit,Accessory,Care,157,28.05,0,4403.85,1893.66,2510.19,High,Holiday prebuild
NAW-10775,2025-05-01,FY25 Q2,Midwest,Distributor,Riverbend Instruments,Morgan Evans,Northstar Ukulele,Instrument,Mahogany,23,337.55,0,7763.65,4735.83,3027.82,Medium,Artist clinic follow-up
NAW-10776,2025-05-01,FY25 Q2,Midwest,Education,Soundpost Music,Dana Hart,Summit Grand Auditorium,Guitar,Spruce/Walnut,6,1500.16,0.03,9000.96,5040.54,3960.42,Low,Dealer replenishment
NAW-10777,2025-05-01,FY25 Q2,Midwest,Artist Relations,Prairie Note,Priya Shah,Summit Grand Auditorium,Guitar,Spruce/Walnut,34,1360.97,0.12,46272.98,25912.87,20360.11,Medium,Back-to-school promotion
NAW-10778,2025-05-01,FY25 Q2,Midwest,Artist Relations,Metro Music Supply,Taylor Brooks,Phosphor Bronze Strings,Accessory,String set,64,15.01,0.03,960.64,403.47,557.17,Medium,Accessory attach opportunity
NAW-10779,2025-05-01,FY25 Q2,Midwest,Dealer,Metro Music Supply,Priya Shah,Trail Mini,Guitar,HPL/Sapele,4,468.15,0.03,1872.6,1198.46,674.14,High,Holiday prebuild
NAW-10780,2025-05-01,FY25 Q2,Midwest,Dealer,Desert Tone Co.,Morgan Evans,Stage Cutaway,Guitar,Spruce/Ovangkol,29,1159.67,0,33630.43,19841.95,13788.48,Low,Holiday prebuild
NAW-10781,2025-05-01,FY25 Q2,Midwest,E-commerce,Riverbend Instruments,Riley Stone,Aurora Dreadnought,Guitar,Spruce/Mahogany,15,1105.63,0.12,16584.45,9618.98,6965.47,Low,Artist clinic follow-up
NAW-10782,2025-05-01,FY25 Q2,Midwest,Dealer,Prairie Note,Elliot Chen,Hardshell Case,Accessory,Case,33,194.87,0.08,6430.71,4179.96,2250.75,High,Back-to-school promotion
NAW-10783,2025-05-01,FY25 Q2,Midwest,Distributor,Soundpost Music,Jordan Lee,Northstar Ukulele,Instrument,Mahogany,13,320.68,0.05,4168.84,2542.99,1625.85,Low,Holiday prebuild
NAW-10896,2025-06-01,FY25 Q2,Midwest,Distributor,Main Street Frets,Alex Rivera,Aurora Dreadnought,Guitar,Spruce/Mahogany,35,1208.07,0,42282.45,24523.82,17758.63,Medium,Artist clinic follow-up
NAW-10897,2025-06-01,FY25 Q2,Midwest,Distributor,Soundpost Music,Priya Shah,Coated Lifespan Strings,Accessory,String set,119,20.53,0.08,2443.07,952.8,1490.27,Medium,Dealer replenishment
NAW-10898,2025-06-01,FY25 Q2,Midwest,Artist Relations,Metro Music Supply,Taylor Brooks,Northstar Ukulele,Instrument,Mahogany,38,285.62,0.12,10853.56,6620.67,4232.89,Low,Dealer replenishment
NAW-10899,2025-06-01,FY25 Q2,Midwest,Distributor,Riverbend Instruments,Elliot Chen,Phosphor Bronze Strings,Accessory,String set,107,14.88,0,1592.16,668.71,923.45,Low,Accessory attach opportunity
NAW-10900,2025-06-01,FY25 Q2,Midwest,Education,Copper Canyon Guitars,Elliot Chen,Phosphor Bronze Strings,Accessory,String set,149,13.39,0.1,1995.11,837.95,1157.16,Low,Holiday prebuild
NAW-10901,2025-06-01,FY25 Q2,Midwest,Dealer,Riverbend Instruments,Priya Shah,Trail Mini,Guitar,HPL/Sapele,36,417.66,0.1,15035.76,9622.89,5412.87,High,Artist clinic follow-up
NAW-10902,2025-06-01,FY25 Q2,Midwest,E-commerce,Copper Canyon Guitars,Morgan Evans,Hardshell Case,Accessory,Case,59,197.56,0.03,11656.04,7576.43,4079.61,Low,Artist clinic follow-up
NAW-10903,2025-06-01,FY25 Q2,Midwest,E-commerce,Lakeside Strings,Dana Hart,Premium Strap,Accessory,Accessory,71,44.2,0.03,3138.2,1443.57,1694.63,Medium,Artist clinic follow-up
NAW-10904,2025-06-01,FY25 Q2,Midwest,E-commerce,Lakeside Strings,Jordan Lee,Coated Lifespan Strings,Accessory,String set,117,21.2,0.05,2480.4,967.36,1513.04,Low,Back-to-school promotion
NAW-10905,2025-06-01,FY25 Q2,Midwest,Artist Relations,Lakeside Strings,Dana Hart,Summit Grand Auditorium,Guitar,Spruce/Walnut,29,1338.36,0.1,38812.44,21734.97,17077.47,Low,Dealer replenishment
NAW-10906,2025-06-01,FY25 Q2,Midwest,Artist Relations,Bayfront Studio Gear,Priya Shah,Foundry Custom,Guitar,Adirondack/Maple,11,2928.66,0.1,32215.26,15785.48,16429.78,High,Artist clinic follow-up
NAW-10907,2025-06-01,FY25 Q2,Midwest,Education,Blue Ridge Music,Elliot Chen,Stage Cutaway,Guitar,Spruce/Ovangkol,18,1003.56,0.1,18064.08,10657.81,7406.27,Low,Accessory attach opportunity
NAW-10908,2025-06-01,FY25 Q2,Midwest,Artist Relations,Blue Ridge Music,Priya Shah,Aurora Dreadnought,Guitar,Spruce/Mahogany,4,1171.83,0.03,4687.32,2718.65,1968.67,High,Back-to-school promotion
NAW-10909,2025-06-01,FY25 Q2,Midwest,Artist Relations,Cedar Hall Music,Alex Rivera,Harbor OM,Guitar,Spruce/Rosewood,29,1589.46,0.1,46094.34,24890.94,21203.4,Low,Dealer replenishment
NAW-10910,2025-06-01,FY25 Q2,Midwest,Education,Soundpost Music,Priya Shah,Summit Grand Auditorium,Guitar,Spruce/Walnut,10,1338.36,0.1,13383.6,7494.82,5888.78,High,Artist clinic follow-up
NAW-10911,2025-06-01,FY25 Q2,Midwest,Artist Relations,Cedar Hall Music,Dana Hart,Hardshell Case,Accessory,Case,51,179.23,0.12,9140.73,5941.47,3199.26,High,Artist clinic follow-up
NAW-10912,2025-06-01,FY25 Q2,Midwest,Artist Relations,Blue Ridge Music,Taylor Brooks,Harbor OM,Guitar,Spruce/Rosewood,23,1624.78,0.08,37369.94,20179.77,17190.17,Low,Accessory attach opportunity
NAW-10913,2025-06-01,FY25 Q2,Midwest,E-commerce,Riverbend Instruments,Elliot Chen,Stage Cutaway,Guitar,Spruce/Ovangkol,34,1059.32,0.05,36016.88,21249.96,14766.92,High,Dealer replenishment
NAW-10914,2025-06-01,FY25 Q2,Midwest,Distributor,Desert Tone Co.,Elliot Chen,Hardshell Case,Accessory,Case,145,197.56,0.03,28646.2,18620.03,10026.17,Medium,Accessory attach opportunity
NAW-10915,2025-06-01,FY25 Q2,Midwest,Dealer,Pacific Pick House,Alex Rivera,Summit Grand Auditorium,Guitar,Spruce/Walnut,30,1487.07,0,44612.1,24982.78,19629.32,Medium,Dealer replenishment
NAW-10916,2025-06-01,FY25 Q2,Midwest,Education,Blue Ridge Music,Priya Shah,Stage Cutaway,Guitar,Spruce/Ovangkol,3,1059.32,0.05,3177.96,1875.0,1302.96,Medium,Holiday prebuild
NAW-10917,2025-06-01,FY25 Q2,Midwest,E-commerce,Blue Ridge Music,Priya Shah,Phosphor Bronze Strings,Accessory,String set,28,14.88,0,416.64,174.99,241.65,Low,Back-to-school promotion
NAW-10918,2025-06-01,FY25 Q2,Midwest,Artist Relations,Desert Tone Co.,Taylor Brooks,Summit Grand Auditorium,Guitar,Spruce/Walnut,16,1487.07,0,23793.12,13324.15,10468.97,Medium,Artist clinic follow-up
NAW-10919,2025-06-01,FY25 Q2,Midwest,Distributor,Metro Music Supply,Samira Khan,Stage Cutaway,Guitar,Spruce/Ovangkol,13,1003.56,0.1,13046.28,7697.31,5348.97,Low,Artist clinic follow-up
NAW-10920,2025-06-01,FY25 Q2,Midwest,Education,Riverbend Instruments,Morgan Evans,Trail Mini,Guitar,HPL/Sapele,15,440.87,0.05,6613.05,4232.35,2380.7,Low,Holiday prebuild
NAW-10921,2025-06-01,FY25 Q2,Midwest,Artist Relations,Copper Canyon Guitars,Morgan Evans,Coated Lifespan Strings,Accessory,String set,80,20.53,0.08,1642.4,640.54,1001.86,Medium,Dealer replenishment
NAW-10922,2025-06-01,FY25 Q2,Midwest,Distributor,Metro Music Supply,Dana Hart,Trail Mini,Guitar,HPL/Sapele,20,464.07,0,9281.4,5940.1,3341.3,High,Holiday prebuild
NAW-10923,2025-06-01,FY25 Q2,Midwest,Dealer,Prairie Note,Samira Khan,Premium Strap,Accessory,Accessory,127,41.92,0.08,5323.84,2448.97,2874.87,Low,Back-to-school promotion
NAW-11036,2025-07-01,FY25 Q3,Midwest,Artist Relations,Blue Ridge Music,Priya Shah,Phosphor Bronze Strings,Accessory,String set,87,13.86,0.03,1205.82,506.44,699.38,Medium,Dealer replenishment
NAW-11037,2025-07-01,FY25 Q3,Midwest,Distributor,Copper Canyon Guitars,Samira Khan,Phosphor Bronze Strings,Accessory,String set,77,14.28,0,1099.56,461.82,637.74,Medium,Dealer replenishment
NAW-11038,2025-07-01,FY25 Q3,Midwest,Distributor,Lakeside Strings,Casey Morgan,Northstar Ukulele,Instrument,Mahogany,26,302.24,0.03,7858.24,4793.53,3064.71,High,Back-to-school promotion
NAW-11039,2025-07-01,FY25 Q3,Midwest,Artist Relations,Desert Tone Co.,Riley Stone,Aurora Dreadnought,Guitar,Spruce/Mahogany,12,1066.97,0.08,12803.64,7426.11,5377.53,Medium,Accessory attach opportunity
NAW-11040,2025-07-01,FY25 Q3,Midwest,Education,Blue Ridge Music,Alex Rivera,Trail Mini,Guitar,HPL/Sapele,37,432.14,0.03,15989.18,10233.08,5756.1,Medium,Holiday prebuild
NAW-11041,2025-07-01,FY25 Q3,Midwest,Artist Relations,Bayfront Studio Gear,Jordan Lee,Northstar Ukulele,Instrument,Mahogany,10,274.2,0.12,2742.0,1672.62,1069.38,Medium,Artist clinic follow-up
NAW-11042,2025-07-01,FY25 Q3,Midwest,Education,Lakeside Strings,Dana Hart,Premium Strap,Accessory,Accessory,150,43.75,0,6562.5,3018.75,3543.75,Low,Artist clinic follow-up
NAW-11043,2025-07-01,FY25 Q3,Midwest,Education,Riverbend Instruments,Elliot Chen,Humidifier Kit,Accessory,Care,139,23.82,0.08,3310.98,1423.72,1887.26,High,Holiday prebuild
NAW-11044,2025-07-01,FY25 Q3,Midwest,Artist Relations,Bayfront Studio Gear,Samira Khan,Trail Mini,Guitar,HPL/Sapele,20,409.87,0.08,8197.4,5246.34,2951.06,High,Back-to-school promotion
NAW-11045,2025-07-01,FY25 Q3,Midwest,E-commerce,Bayfront Studio Gear,Riley Stone,Trail Mini,Guitar,HPL/Sapele,28,392.05,0.12,10977.4,7025.54,3951.86,Low,Artist clinic follow-up
NAW-11046,2025-07-01,FY25 Q3,Midwest,Education,Prairie Note,Riley Stone,Hardshell Case,Accessory,Case,24,189.66,0.03,4551.84,2958.7,1593.14,Medium,Accessory attach opportunity
NAW-11047,2025-07-01,FY25 Q3,Midwest,E-commerce,Main Street Frets,Riley Stone,Aurora Dreadnought,Guitar,Spruce/Mahogany,13,1159.75,0,15076.75,8744.52,6332.23,High,Accessory attach opportunity
NAW-11048,2025-07-01,FY25 Q3,Midwest,E-commerce,Copper Canyon Guitars,Elliot Chen,Aurora Dreadnought,Guitar,Spruce/Mahogany,3,1101.76,0.05,3305.28,1917.06,1388.22,High,Accessory attach opportunity
NAW-11049,2025-07-01,FY25 Q3,Midwest,Dealer,Lakeside Strings,Casey Morgan,Foundry Custom,Guitar,Adirondack/Maple,24,2967.71,0.05,71225.04,34900.27,36324.77,Low,Back-to-school promotion
NAW-11050,2025-07-01,FY25 Q3,Midwest,Artist Relations,Metro Music Supply,Dana Hart,Humidifier Kit,Accessory,Care,44,25.89,0,1139.16,489.84,649.32,Medium,Accessory attach opportunity
NAW-11051,2025-07-01,FY25 Q3,Midwest,Education,Riverbend Instruments,Elliot Chen,Coated Lifespan Strings,Accessory,String set,45,18.86,0.12,848.7,330.99,517.71,Medium,Dealer replenishment
NAW-11052,2025-07-01,FY25 Q3,Midwest,Artist Relations,Soundpost Music,Dana Hart,Foundry Custom,Guitar,Adirondack/Maple,38,2749.04,0.12,104463.52,51187.12,53276.4,Medium,Dealer replenishment
NAW-11053,2025-07-01,FY25 Q3,Midwest,Education,Pacific Pick House,Riley Stone,Stage Cutaway,Guitar,Spruce/Ovangkol,21,942.01,0.12,19782.21,11671.5,8110.71,Medium,Dealer replenishment
NAW-11054,2025-07-01,FY25 Q3,Midwest,E-commerce,Riverbend Instruments,Elliot Chen,Phosphor Bronze Strings,Accessory,String set,139,14.28,0,1984.92,833.67,1151.25,High,Artist clinic follow-up
NAW-11055,2025-07-01,FY25 Q3,Midwest,Artist Relations,Soundpost Music,Riley Stone,Coated Lifespan Strings,Accessory,String set,123,20.78,0.03,2555.94,996.82,1559.12,Medium,Artist clinic follow-up
NAW-11056,2025-07-01,FY25 Q3,Midwest,Artist Relations,Prairie Note,Morgan Evans,Northstar Ukulele,Instrument,Mahogany,13,302.24,0.03,3929.12,2396.76,1532.36,Low,Artist clinic follow-up
NAW-11057,2025-07-01,FY25 Q3,Midwest,Education,Prairie Note,Morgan Evans,Summit Grand Auditorium,Guitar,Spruce/Walnut,29,1356.21,0.05,39330.09,22024.85,17305.24,High,Back-to-school promotion
NAW-11058,2025-07-01,FY25 Q3,Midwest,Dealer,Lakeside Strings,Morgan Evans,Summit Grand Auditorium,Guitar,Spruce/Walnut,33,1313.38,0.08,43341.54,24271.26,19070.28,Medium,Artist clinic follow-up
NAW-11059,2025-07-01,FY25 Q3,Midwest,Education,Desert Tone Co.,Priya Shah,Phosphor Bronze Strings,Accessory,String set,148,13.14,0.08,1944.72,816.78,1127.94,Medium,Artist clinic follow-up
NAW-11060,2025-07-01,FY25 Q3,Midwest,Artist Relations,Desert Tone Co.,Morgan Evans,Hardshell Case,Accessory,Case,62,195.52,0,12122.24,7879.46,4242.78,Medium,Dealer replenishment
NAW-11061,2025-07-01,FY25 Q3,Midwest,Artist Relations,Pacific Pick House,Alex Rivera,Coated Lifespan Strings,Accessory,String set,72,21.43,0,1542.96,601.75,941.21,Low,Back-to-school promotion
NAW-11062,2025-07-01,FY25 Q3,Midwest,Distributor,Blue Ridge Music,Jordan Lee,Stage Cutaway,Guitar,Spruce/Ovangkol,17,963.42,0.1,16378.14,9663.1,6715.04,Low,Holiday prebuild
NAW-11063,2025-07-01,FY25 Q3,Midwest,E-commerce,Desert Tone Co.,Morgan Evans,Harbor OM,Guitar,Spruce/Rosewood,25,1559.79,0.08,38994.75,21057.17,17937.58,Low,Dealer replenishment
NAW-11176,2025-08-01,FY25 Q3,Midwest,E-commerce,Copper Canyon Guitars,Alex Rivera,Hardshell Case,Accessory,Case,20,170.6,0.1,3412.0,2217.8,1194.2,Low,Accessory attach opportunity
NAW-11177,2025-08-01,FY25 Q3,Midwest,E-commerce,Desert Tone Co.,Elliot Chen,Foundry Custom,Guitar,Adirondack/Maple,6,2725.76,0.1,16354.56,8013.73,8340.83,Low,Dealer replenishment
NAW-11178,2025-08-01,FY25 Q3,Midwest,Education,Blue Ridge Music,Taylor Brooks,Coated Lifespan Strings,Accessory,String set,70,20.77,0,1453.9,567.02,886.88,Medium,Back-to-school promotion
NAW-11179,2025-08-01,FY25 Q3,Midwest,Education,Riverbend Instruments,Dana Hart,Aurora Dreadnought,Guitar,Spruce/Mahogany,24,1034.42,0.08,24826.08,14399.13,10426.95,Low,Holiday prebuild
NAW-11180,2025-08-01,FY25 Q3,Midwest,E-commerce,Soundpost Music,Alex Rivera,Phosphor Bronze Strings,Accessory,String set,53,13.43,0.03,711.79,298.95,412.84,Medium,Accessory attach opportunity
NAW-11181,2025-08-01,FY25 Q3,Midwest,Distributor,Prairie Note,Jordan Lee,Coated Lifespan Strings,Accessory,String set,78,19.73,0.05,1538.94,600.19,938.75,Medium,Holiday prebuild
NAW-11182,2025-08-01,FY25 Q3,Midwest,E-commerce,Pacific Pick House,Riley Stone,Harbor OM,Guitar,Spruce/Rosewood,4,1446.47,0.12,5785.88,3124.38,2661.5,Low,Dealer replenishment
NAW-11183,2025-08-01,FY25 Q3,Midwest,Artist Relations,Blue Ridge Music,Elliot Chen,Stage Cutaway,Guitar,Spruce/Ovangkol,9,934.03,0.1,8406.27,4959.7,3446.57,Medium,Dealer replenishment
NAW-11184,2025-08-01,FY25 Q3,Midwest,E-commerce,Prairie Note,Riley Stone,Trail Mini,Guitar,HPL/Sapele,9,418.96,0.03,3770.64,2413.21,1357.43,Low,Back-to-school promotion
NAW-11185,2025-08-01,FY25 Q3,Midwest,E-commerce,Soundpost Music,Morgan Evans,Summit Grand Auditorium,Guitar,Spruce/Walnut,9,1314.84,0.05,11833.56,6626.79,5206.77,Low,Accessory attach opportunity
NAW-11186,2025-08-01,FY25 Q3,Midwest,E-commerce,Riverbend Instruments,Dana Hart,Stage Cutaway,Guitar,Spruce/Ovangkol,30,985.92,0.05,29577.6,17450.78,12126.82,Low,Artist clinic follow-up
NAW-11187,2025-08-01,FY25 Q3,Midwest,Education,Pacific Pick House,Alex Rivera,Foundry Custom,Guitar,Adirondack/Maple,27,2725.76,0.1,73595.52,36061.8,37533.72,Medium,Artist clinic follow-up
NAW-11188,2025-08-01,FY25 Q3,Midwest,Artist Relations,Prairie Note,Morgan Evans,Foundry Custom,Guitar,Adirondack/Maple,21,2786.33,0.08,58512.93,28671.34,29841.59,Low,Artist clinic follow-up
NAW-11189,2025-08-01,FY25 Q3,Midwest,E-commerce,Blue Ridge Music,Taylor Brooks,Hardshell Case,Accessory,Case,68,174.39,0.08,11858.52,7708.04,4150.48,Medium,Accessory attach opportunity
NAW-11190,2025-08-01,FY25 Q3,Midwest,Artist Relations,Lakeside Strings,Samira Khan,Foundry Custom,Guitar,Adirondack/Maple,35,2877.19,0.05,100701.65,49343.81,51357.84,Medium,Artist clinic follow-up
NAW-11191,2025-08-01,FY25 Q3,Midwest,Artist Relations,Copper Canyon Guitars,Alex Rivera,Harbor OM,Guitar,Spruce/Rosewood,37,1512.22,0.08,55952.14,30214.16,25737.98,Medium,Artist clinic follow-up
NAW-11192,2025-08-01,FY25 Q3,Midwest,Dealer,Blue Ridge Music,Morgan Evans,Phosphor Bronze Strings,Accessory,String set,134,12.74,0.08,1707.16,717.01,990.15,Medium,Artist clinic follow-up
NAW-11193,2025-08-01,FY25 Q3,Midwest,Education,Bayfront Studio Gear,Priya Shah,Northstar Ukulele,Instrument,Mahogany,14,265.83,0.12,3721.62,2270.19,1451.43,Low,Accessory attach opportunity
NAW-11194,2025-08-01,FY25 Q3,Midwest,Distributor,Riverbend Instruments,Alex Rivera,Humidifier Kit,Accessory,Care,66,24.35,0.03,1607.1,691.05,916.05,Low,Dealer replenishment
NAW-11195,2025-08-01,FY25 Q3,Midwest,Artist Relations,Desert Tone Co.,Dana Hart,Premium Strap,Accessory,Accessory,144,38.17,0.1,5496.48,2528.38,2968.1,Medium,Accessory attach opportunity
NAW-11196,2025-08-01,FY25 Q3,Midwest,Artist Relations,Lakeside Strings,Priya Shah,Phosphor Bronze Strings,Accessory,String set,125,13.85,0,1731.25,727.13,1004.12,Medium,Back-to-school promotion
NAW-11197,2025-08-01,FY25 Q3,Midwest,Education,Riverbend Instruments,Priya Shah,Foundry Custom,Guitar,Adirondack/Maple,28,2877.19,0.05,80561.32,39475.05,41086.27,Low,Artist clinic follow-up
NAW-11198,2025-08-01,FY25 Q3,Midwest,Education,Desert Tone Co.,Taylor Brooks,Stage Cutaway,Guitar,Spruce/Ovangkol,30,934.03,0.1,28020.9,16532.33,11488.57,Low,Holiday prebuild
NAW-11199,2025-08-01,FY25 Q3,Midwest,Education,Cedar Hall Music,Elliot Chen,Summit Grand Auditorium,Guitar,Spruce/Walnut,27,1273.32,0.08,34379.64,19252.6,15127.04,Medium,Accessory attach opportunity
NAW-11200,2025-08-01,FY25 Q3,Midwest,Artist Relations,Cedar Hall Music,Priya Shah,Humidifier Kit,Accessory,Care,158,24.35,0.03,3847.3,1654.34,2192.96,Medium,Back-to-school promotion
NAW-11201,2025-08-01,FY25 Q3,Midwest,Artist Relations,Lakeside Strings,Elliot Chen,Aurora Dreadnought,Guitar,Spruce/Mahogany,15,1011.94,0.1,15179.1,8803.88,6375.22,High,Back-to-school promotion
NAW-11202,2025-08-01,FY25 Q3,Midwest,Artist Relations,Soundpost Music,Casey Morgan,Humidifier Kit,Accessory,Care,47,22.59,0.1,1061.73,456.54,605.19,Low,Accessory attach opportunity
NAW-11203,2025-08-01,FY25 Q3,Midwest,Education,Blue Ridge Music,Samira Khan,Foundry Custom,Guitar,Adirondack/Maple,23,2665.19,0.12,61299.37,30036.69,31262.68,Low,Accessory attach opportunity
NAW-11316,2025-09-01,FY25 Q3,Midwest,Education,Blue Ridge Music,Jordan Lee,Trail Mini,Guitar,HPL/Sapele,25,392.79,0.08,9819.75,6284.64,3535.11,Low,Accessory attach opportunity
NAW-11317,2025-09-01,FY25 Q3,Midwest,Distributor,Copper Canyon Guitars,Dana Hart,Hardshell Case,Accessory,Case,102,187.38,0,19112.76,12423.29,6689.47,Medium,Back-to-school promotion
