OrderID,OrderDate,FiscalQuarter,Region,Channel,Dealer,Salesperson,Product,Category,MaterialOrType,Units,UnitPrice,DiscountRate,Revenue,COGS,GrossMargin,BackorderRisk,Notes
NAW-10603,2025-05-01,FY25 Q2,Southeast,E-commerce,Bayfront Studio Gear,Elliot Chen,Hardshell Case,Accessory,Case,139,202.33,0.1,28123.87,18280.52,9843.35,Low,Holiday prebuild
NAW-10604,2025-05-01,FY25 Q2,Southeast,E-commerce,Lakeside Strings,Dana Hart,Summit Grand Auditorium,Guitar,Spruce/Walnut,16,1477.25,0.1,23636.0,13236.16,10399.84,Low,Dealer replenishment
NAW-10605,2025-05-01,FY25 Q2,Southeast,Distributor,Lakeside Strings,Alex Rivera,Coated Lifespan Strings,Accessory,String set,135,21.68,0.12,2926.8,1141.45,1785.35,High,Accessory attach opportunity
NAW-10606,2025-05-01,FY25 Q2,Southeast,Artist Relations,Bayfront Studio Gear,Elliot Chen,Summit Grand Auditorium,Guitar,Spruce/Walnut,28,1559.32,0.05,43660.96,24450.14,19210.82,High,Holiday prebuild
NAW-10607,2025-05-01,FY25 Q2,Southeast,Dealer,Pacific Pick House,Jordan Lee,Aurora Dreadnought,Guitar,Spruce/Mahogany,34,1200.09,0.1,40803.06,23665.77,17137.29,Low,Dealer replenishment
NAW-10608,2025-05-01,FY25 Q2,Southeast,Distributor,Metro Music Supply,Jordan Lee,Northstar Ukulele,Instrument,Mahogany,20,329.59,0.08,6591.8,4021.0,2570.8,Low,Accessory attach opportunity
NAW-10609,2025-05-01,FY25 Q2,Southeast,E-commerce,Soundpost Music,Dana Hart,Harbor OM,Guitar,Spruce/Rosewood,29,1949.34,0,56530.86,30526.66,26004.2,Medium,Accessory attach opportunity
NAW-10610,2025-05-01,FY25 Q2,Southeast,Education,Bayfront Studio Gear,Jordan Lee,Hardshell Case,Accessory,Case,107,224.81,0,24054.67,15635.54,8419.13,High,Back-to-school promotion
NAW-10611,2025-05-01,FY25 Q2,Southeast,Education,Desert Tone Co.,Samira Khan,Humidifier Kit,Accessory,Care,49,28.88,0.03,1415.12,608.5,806.62,Low,Dealer replenishment
NAW-10612,2025-05-01,FY25 Q2,Southeast,Artist Relations,Lakeside Strings,Samira Khan,Foundry Custom,Guitar,Adirondack/Maple,17,3412.17,0.05,58006.89,28423.38,29583.51,Medium,Dealer replenishment
NAW-10613,2025-05-01,FY25 Q2,Southeast,E-commerce,Lakeside Strings,Taylor Brooks,Northstar Ukulele,Instrument,Mahogany,16,340.34,0.05,5445.44,3321.72,2123.72,Low,Dealer replenishment
NAW-10614,2025-05-01,FY25 Q2,Southeast,Artist Relations,Lakeside Strings,Samira Khan,Trail Mini,Guitar,HPL/Sapele,25,450.76,0.12,11269.0,7212.16,4056.84,Medium,Holiday prebuild
NAW-10615,2025-05-01,FY25 Q2,Southeast,Distributor,Blue Ridge Music,Jordan Lee,Northstar Ukulele,Instrument,Mahogany,25,358.25,0,8956.25,5463.31,3492.94,High,Holiday prebuild
NAW-10728,2025-05-01,FY25 Q2,Southeast,Education,Prairie Note,Samira Khan,Coated Lifespan Strings,Accessory,String set,54,23.96,0,1293.84,504.6,789.24,High,Artist clinic follow-up
NAW-10729,2025-05-01,FY25 Q2,Southeast,Artist Relations,Soundpost Music,Casey Morgan,Humidifier Kit,Accessory,Care,51,26.64,0.08,1358.64,584.22,774.42,Medium,Back-to-school promotion
NAW-10730,2025-05-01,FY25 Q2,Southeast,Distributor,Copper Canyon Guitars,Alex Rivera,Foundry Custom,Guitar,Adirondack/Maple,29,3493.4,0,101308.6,49641.21,51667.39,Low,Artist clinic follow-up
NAW-10731,2025-05-01,FY25 Q2,Southeast,Education,Prairie Note,Jordan Lee,Summit Grand Auditorium,Guitar,Spruce/Walnut,32,1548.55,0.03,49553.6,27750.02,21803.58,High,Accessory attach opportunity
NAW-10732,2025-05-01,FY25 Q2,Southeast,Distributor,Desert Tone Co.,Casey Morgan,Coated Lifespan Strings,Accessory,String set,129,22.04,0.08,2843.16,1108.83,1734.33,Medium,Accessory attach opportunity
NAW-10733,2025-05-01,FY25 Q2,Southeast,E-commerce,Bayfront Studio Gear,Alex Rivera,Foundry Custom,Guitar,Adirondack/Maple,2,3318.73,0.05,6637.46,3252.36,3385.1,Low,Dealer replenishment
NAW-10734,2025-05-01,FY25 Q2,Southeast,Distributor,Lakeside Strings,Casey Morgan,Aurora Dreadnought,Guitar,Spruce/Mahogany,30,1193.17,0.08,35795.1,20761.16,15033.94,Low,Holiday prebuild
NAW-10735,2025-05-01,FY25 Q2,Southeast,E-commerce,Soundpost Music,Taylor Brooks,Harbor OM,Guitar,Spruce/Rosewood,2,1744.28,0.08,3488.56,1883.82,1604.74,High,Accessory attach opportunity
NAW-10736,2025-05-01,FY25 Q2,Southeast,Education,Copper Canyon Guitars,Dana Hart,Trail Mini,Guitar,HPL/Sapele,5,448.38,0.1,2241.9,1434.82,807.08,Low,Accessory attach opportunity
NAW-10737,2025-05-01,FY25 Q2,Southeast,Distributor,Copper Canyon Guitars,Elliot Chen,Northstar Ukulele,Instrument,Mahogany,11,348.44,0,3832.84,2338.03,1494.81,Low,Dealer replenishment
NAW-10738,2025-05-01,FY25 Q2,Southeast,Education,Lakeside Strings,Jordan Lee,Premium Strap,Accessory,Accessory,52,46.48,0.05,2416.96,1111.8,1305.16,Medium,Accessory attach opportunity
NAW-10739,2025-05-01,FY25 Q2,Southeast,Dealer,Riverbend Instruments,Taylor Brooks,Trail Mini,Guitar,HPL/Sapele,24,458.35,0.08,11000.4,7040.26,3960.14,Medium,Dealer replenishment
NAW-10740,2025-05-01,FY25 Q2,Southeast,Distributor,Main Street Frets,Priya Shah,Harbor OM,Guitar,Spruce/Rosewood,14,1895.96,0,26543.44,14333.46,12209.98,Low,Artist clinic follow-up
NAW-10741,2025-05-01,FY25 Q2,Southeast,Distributor,Soundpost Music,Casey Morgan,Trail Mini,Guitar,HPL/Sapele,15,473.29,0.05,7099.35,4543.58,2555.77,Medium,Holiday prebuild
NAW-10742,2025-05-01,FY25 Q2,Southeast,Education,Pacific Pick House,Morgan Evans,Humidifier Kit,Accessory,Care,93,28.08,0.03,2611.44,1122.92,1488.52,Low,Holiday prebuild
NAW-10743,2025-05-01,FY25 Q2,Southeast,E-commerce,Cedar Hall Music,Priya Shah,Coated Lifespan Strings,Accessory,String set,56,21.09,0.12,1181.04,460.61,720.43,Low,Artist clinic follow-up
NAW-10744,2025-05-01,FY25 Q2,Southeast,Dealer,Riverbend Instruments,Morgan Evans,Stage Cutaway,Guitar,Spruce/Ovangkol,9,1101.32,0.08,9911.88,5848.01,4063.87,Medium,Accessory attach opportunity
NAW-10745,2025-05-01,FY25 Q2,Southeast,Artist Relations,Desert Tone Co.,Morgan Evans,Humidifier Kit,Accessory,Care,114,28.08,0.03,3201.12,1376.48,1824.64,Low,Dealer replenishment
NAW-10746,2025-05-01,FY25 Q2,Southeast,Distributor,Prairie Note,Alex Rivera,Coated Lifespan Strings,Accessory,String set,142,23.96,0,3402.32,1326.9,2075.42,Low,Holiday prebuild
NAW-10747,2025-05-01,FY25 Q2,Southeast,Artist Relations,Main Street Frets,Dana Hart,Phosphor Bronze Strings,Accessory,String set,114,15.18,0.05,1730.52,726.82,1003.7,Low,Dealer replenishment
NAW-10748,2025-05-01,FY25 Q2,Southeast,Artist Relations,Soundpost Music,Jordan Lee,Harbor OM,Guitar,Spruce/Rosewood,22,1668.45,0.12,36705.9,19821.19,16884.71,High,Holiday prebuild
NAW-10749,2025-05-01,FY25 Q2,Southeast,E-commerce,Prairie Note,Dana Hart,Harbor OM,Guitar,Spruce/Rosewood,7,1801.16,0.05,12608.12,6808.38,5799.74,High,Holiday prebuild
NAW-10750,2025-05-01,FY25 Q2,Southeast,Education,Main Street Frets,Morgan Evans,Trail Mini,Guitar,HPL/Sapele,22,438.42,0.12,9645.24,6172.95,3472.29,Low,Holiday prebuild
NAW-10751,2025-05-01,FY25 Q2,Southeast,Artist Relations,Cedar Hall Music,Morgan Evans,Northstar Ukulele,Instrument,Mahogany,14,337.99,0.03,4731.86,2886.43,1845.43,Medium,Dealer replenishment
NAW-10752,2025-05-01,FY25 Q2,Southeast,Dealer,Blue Ridge Music,Taylor Brooks,Phosphor Bronze Strings,Accessory,String set,143,14.06,0.12,2010.58,844.44,1166.14,Low,Accessory attach opportunity
NAW-10753,2025-05-01,FY25 Q2,Southeast,Artist Relations,Blue Ridge Music,Riley Stone,Stage Cutaway,Guitar,Spruce/Ovangkol,16,1197.08,0,19153.28,11300.44,7852.84,High,Back-to-school promotion
NAW-10754,2025-05-01,FY25 Q2,Southeast,Education,Cedar Hall Music,Morgan Evans,Trail Mini,Guitar,HPL/Sapele,6,483.26,0.03,2899.56,1855.72,1043.84,Low,Accessory attach opportunity
NAW-10755,2025-05-01,FY25 Q2,Southeast,Education,Desert Tone Co.,Riley Stone,Phosphor Bronze Strings,Accessory,String set,87,15.5,0.03,1348.5,566.37,782.13,Low,Holiday prebuild
NAW-10868,2025-06-01,FY25 Q2,Southeast,Distributor,Bayfront Studio Gear,Jordan Lee,Stage Cutaway,Guitar,Spruce/Ovangkol,30,1058.96,0.08,31768.8,18743.59,13025.21,Medium,Accessory attach opportunity
NAW-10869,2025-06-01,FY25 Q2,Southeast,Artist Relations,Main Street Frets,Riley Stone,Summit Grand Auditorium,Guitar,Spruce/Walnut,27,1412.24,0.08,38130.48,21353.07,16777.41,Low,Dealer replenishment
NAW-10870,2025-06-01,FY25 Q2,Southeast,Dealer,Pacific Pick House,Alex Rivera,Humidifier Kit,Accessory,Care,99,25.06,0.1,2480.94,1066.8,1414.14,Low,Dealer replenishment
NAW-10871,2025-06-01,FY25 Q2,Southeast,Distributor,Blue Ridge Music,Alex Rivera,Harbor OM,Guitar,Spruce/Rosewood,7,1640.74,0.1,11485.18,6202.0,5283.18,High,Artist clinic follow-up
NAW-10872,2025-06-01,FY25 Q2,Southeast,Education,Cedar Hall Music,Elliot Chen,Premium Strap,Accessory,Accessory,45,42.34,0.1,1905.3,876.44,1028.86,Medium,Accessory attach opportunity
NAW-10873,2025-06-01,FY25 Q2,Southeast,Education,Riverbend Instruments,Morgan Evans,Harbor OM,Guitar,Spruce/Rosewood,18,1731.89,0.05,31174.02,16833.97,14340.05,Low,Dealer replenishment
NAW-10874,2025-06-01,FY25 Q2,Southeast,Dealer,Soundpost Music,Dana Hart,Phosphor Bronze Strings,Accessory,String set,91,14.59,0.05,1327.69,557.63,770.06,Low,Accessory attach opportunity
NAW-10875,2025-06-01,FY25 Q2,Southeast,Dealer,Copper Canyon Guitars,Elliot Chen,Stage Cutaway,Guitar,Spruce/Ovangkol,11,1035.94,0.1,11395.34,6723.25,4672.09,High,Back-to-school promotion
NAW-10876,2025-06-01,FY25 Q2,Southeast,Distributor,Prairie Note,Taylor Brooks,Trail Mini,Guitar,HPL/Sapele,34,421.56,0.12,14333.04,9173.15,5159.89,Medium,Holiday prebuild
NAW-10877,2025-06-01,FY25 Q2,Southeast,Education,Lakeside Strings,Samira Khan,Foundry Custom,Guitar,Adirondack/Maple,26,3090.32,0.08,80348.32,39370.68,40977.64,Medium,Artist clinic follow-up
NAW-10878,2025-06-01,FY25 Q2,Southeast,Distributor,Blue Ridge Music,Elliot Chen,Harbor OM,Guitar,Spruce/Rosewood,2,1640.74,0.1,3281.48,1772.0,1509.48,Low,Back-to-school promotion
NAW-10879,2025-06-01,FY25 Q2,Southeast,Artist Relations,Bayfront Studio Gear,Riley Stone,Coated Lifespan Strings,Accessory,String set,136,23.04,0,3133.44,1222.04,1911.4,Medium,Dealer replenishment
NAW-10880,2025-06-01,FY25 Q2,Southeast,Dealer,Metro Music Supply,Taylor Brooks,Phosphor Bronze Strings,Accessory,String set,65,14.59,0.05,948.35,398.31,550.04,Medium,Dealer replenishment
NAW-10881,2025-06-01,FY25 Q2,Southeast,E-commerce,Prairie Note,Riley Stone,Phosphor Bronze Strings,Accessory,String set,80,14.59,0.05,1167.2,490.22,676.98,Medium,Back-to-school promotion
NAW-10882,2025-06-01,FY25 Q2,Southeast,Education,Main Street Frets,Samira Khan,Foundry Custom,Guitar,Adirondack/Maple,3,3023.14,0.1,9069.42,4444.02,4625.4,Medium,Accessory attach opportunity
NAW-10883,2025-06-01,FY25 Q2,Southeast,Dealer,Soundpost Music,Jordan Lee,Aurora Dreadnought,Guitar,Spruce/Mahogany,7,1147.28,0.08,8030.96,4657.96,3373.0,Low,Back-to-school promotion
NAW-10884,2025-06-01,FY25 Q2,Southeast,E-commerce,Main Street Frets,Riley Stone,Summit Grand Auditorium,Guitar,Spruce/Walnut,6,1535.04,0,9210.24,5157.73,4052.51,Low,Accessory attach opportunity
NAW-10885,2025-06-01,FY25 Q2,Southeast,Distributor,Lakeside Strings,Alex Rivera,Aurora Dreadnought,Guitar,Spruce/Mahogany,27,1147.28,0.08,30976.56,17966.4,13010.16,Low,Back-to-school promotion
NAW-10886,2025-06-01,FY25 Q2,Southeast,Artist Relations,Desert Tone Co.,Riley Stone,Phosphor Bronze Strings,Accessory,String set,138,15.36,0,2119.68,890.27,1229.41,Low,Dealer replenishment
NAW-10887,2025-06-01,FY25 Q2,Southeast,Artist Relations,Metro Music Supply,Casey Morgan,Premium Strap,Accessory,Accessory,36,43.28,0.08,1558.08,716.72,841.36,High,Accessory attach opportunity
NAW-10888,2025-06-01,FY25 Q2,Southeast,Dealer,Copper Canyon Guitars,Elliot Chen,Northstar Ukulele,Instrument,Mahogany,26,318.29,0.05,8275.54,5048.08,3227.46,Low,Holiday prebuild
NAW-10889,2025-06-01,FY25 Q2,Southeast,Artist Relations,Soundpost Music,Jordan Lee,Phosphor Bronze Strings,Accessory,String set,116,14.9,0.03,1728.4,725.93,1002.47,Low,Holiday prebuild
NAW-10890,2025-06-01,FY25 Q2,Southeast,Dealer,Desert Tone Co.,Alex Rivera,Trail Mini,Guitar,HPL/Sapele,10,455.09,0.05,4550.9,2912.58,1638.32,Medium,Back-to-school promotion
NAW-10891,2025-06-01,FY25 Q2,Southeast,Education,Main Street Frets,Casey Morgan,Humidifier Kit,Accessory,Care,28,26.45,0.05,740.6,318.46,422.14,Low,Dealer replenishment
NAW-10892,2025-06-01,FY25 Q2,Southeast,Dealer,Prairie Note,Morgan Evans,Humidifier Kit,Accessory,Care,18,27.0,0.03,486.0,208.98,277.02,High,Artist clinic follow-up
NAW-10893,2025-06-01,FY25 Q2,Southeast,E-commerce,Prairie Note,Riley Stone,Phosphor Bronze Strings,Accessory,String set,94,13.52,0.12,1270.88,533.77,737.11,Low,Dealer replenishment
NAW-10894,2025-06-01,FY25 Q2,Southeast,E-commerce,Bayfront Studio Gear,Taylor Brooks,Northstar Ukulele,Instrument,Mahogany,38,308.24,0.08,11713.12,7145.0,4568.12,Medium,Holiday prebuild
NAW-10895,2025-06-01,FY25 Q2,Southeast,Dealer,Soundpost Music,Alex Rivera,Hardshell Case,Accessory,Case,105,189.22,0.1,19868.1,12914.26,6953.84,Low,Back-to-school promotion
NAW-11008,2025-07-01,FY25 Q3,Southeast,Artist Relations,Riverbend Instruments,Elliot Chen,Hardshell Case,Accessory,Case,141,195.78,0.03,27604.98,17943.24,9661.74,Medium,Artist clinic follow-up
NAW-11009,2025-07-01,FY25 Q3,Southeast,E-commerce,Pacific Pick House,Riley Stone,Foundry Custom,Guitar,Adirondack/Maple,26,3224.68,0,83841.68,41082.42,42759.26,Low,Dealer replenishment
NAW-11010,2025-07-01,FY25 Q3,Southeast,E-commerce,Metro Music Supply,Elliot Chen,Foundry Custom,Guitar,Adirondack/Maple,18,3063.44,0.05,55141.92,27019.54,28122.38,Medium,Holiday prebuild
NAW-11011,2025-07-01,FY25 Q3,Southeast,E-commerce,Bayfront Studio Gear,Priya Shah,Foundry Custom,Guitar,Adirondack/Maple,21,2966.7,0.08,62300.7,30527.34,31773.36,Medium,Back-to-school promotion
NAW-11012,2025-07-01,FY25 Q3,Southeast,Dealer,Riverbend Instruments,Samira Khan,Northstar Ukulele,Instrument,Mahogany,10,321.64,0,3216.4,1962.0,1254.4,Medium,Back-to-school promotion
NAW-11013,2025-07-01,FY25 Q3,Southeast,Education,Pacific Pick House,Samira Khan,Harbor OM,Guitar,Spruce/Rosewood,21,1750.12,0,36752.52,19846.36,16906.16,Medium,Dealer replenishment
NAW-11014,2025-07-01,FY25 Q3,Southeast,Distributor,Bayfront Studio Gear,Morgan Evans,Foundry Custom,Guitar,Adirondack/Maple,36,2966.7,0.08,106801.2,52332.59,54468.61,High,Dealer replenishment
NAW-11015,2025-07-01,FY25 Q3,Southeast,Dealer,Metro Music Supply,Elliot Chen,Coated Lifespan Strings,Accessory,String set,104,22.12,0,2300.48,897.19,1403.29,High,Artist clinic follow-up
NAW-11016,2025-07-01,FY25 Q3,Southeast,Artist Relations,Pacific Pick House,Morgan Evans,Summit Grand Auditorium,Guitar,Spruce/Walnut,35,1399.96,0.05,48998.6,27439.22,21559.38,Medium,Back-to-school promotion
NAW-11017,2025-07-01,FY25 Q3,Southeast,Education,Prairie Note,Taylor Brooks,Hardshell Case,Accessory,Case,159,181.65,0.1,28882.35,18773.53,10108.82,Low,Artist clinic follow-up
NAW-11018,2025-07-01,FY25 Q3,Southeast,Education,Desert Tone Co.,Casey Morgan,Aurora Dreadnought,Guitar,Spruce/Mahogany,7,1053.5,0.12,7374.5,4277.21,3097.29,Medium,Artist clinic follow-up
NAW-11019,2025-07-01,FY25 Q3,Southeast,Distributor,Cedar Hall Music,Samira Khan,Aurora Dreadnought,Guitar,Spruce/Mahogany,11,1053.5,0.12,11588.5,6721.33,4867.17,Medium,Dealer replenishment
NAW-11020,2025-07-01,FY25 Q3,Southeast,Artist Relations,Prairie Note,Elliot Chen,Aurora Dreadnought,Guitar,Spruce/Mahogany,3,1053.5,0.12,3160.5,1833.09,1327.41,Low,Holiday prebuild
NAW-11021,2025-07-01,FY25 Q3,Southeast,Dealer,Prairie Note,Riley Stone,Northstar Ukulele,Instrument,Mahogany,8,289.47,0.1,2315.76,1412.61,903.15,Medium,Back-to-school promotion
NAW-11022,2025-07-01,FY25 Q3,Southeast,Artist Relations,Lakeside Strings,Casey Morgan,Humidifier Kit,Accessory,Care,42,25.92,0.03,1088.64,468.12,620.52,Medium,Dealer replenishment
NAW-11023,2025-07-01,FY25 Q3,Southeast,Artist Relations,Metro Music Supply,Riley Stone,Aurora Dreadnought,Guitar,Spruce/Mahogany,12,1077.44,0.1,12929.28,7498.98,5430.3,Medium,Dealer replenishment
NAW-11024,2025-07-01,FY25 Q3,Southeast,E-commerce,Cedar Hall Music,Taylor Brooks,Aurora Dreadnought,Guitar,Spruce/Mahogany,24,1077.44,0.1,25858.56,14997.96,10860.6,Low,Holiday prebuild
NAW-11025,2025-07-01,FY25 Q3,Southeast,Dealer,Prairie Note,Morgan Evans,Foundry Custom,Guitar,Adirondack/Maple,15,3224.68,0,48370.2,23701.4,24668.8,High,Holiday prebuild
NAW-11026,2025-07-01,FY25 Q3,Southeast,Distributor,Soundpost Music,Riley Stone,Phosphor Bronze Strings,Accessory,String set,108,13.57,0.08,1465.56,615.54,850.02,Low,Dealer replenishment
NAW-11027,2025-07-01,FY25 Q3,Southeast,E-commerce,Bayfront Studio Gear,Priya Shah,Harbor OM,Guitar,Spruce/Rosewood,28,1575.11,0.1,44103.08,23815.66,20287.42,Medium,Holiday prebuild
NAW-11028,2025-07-01,FY25 Q3,Southeast,Dealer,Blue Ridge Music,Casey Morgan,Phosphor Bronze Strings,Accessory,String set,153,12.98,0.12,1985.94,834.09,1151.85,High,Holiday prebuild
NAW-11029,2025-07-01,FY25 Q3,Southeast,Dealer,Blue Ridge Music,Dana Hart,Northstar Ukulele,Instrument,Mahogany,27,311.99,0.03,8423.73,5138.48,3285.25,Medium,Artist clinic follow-up
NAW-11030,2025-07-01,FY25 Q3,Southeast,E-commerce,Pacific Pick House,Morgan Evans,Stage Cutaway,Guitar,Spruce/Ovangkol,8,1105.0,0,8840.0,5215.6,3624.4,High,Holiday prebuild
NAW-11031,2025-07-01,FY25 Q3,Southeast,Education,Desert Tone Co.,Dana Hart,Aurora Dreadnought,Guitar,Spruce/Mahogany,4,1101.39,0.08,4405.56,2555.22,1850.34,Medium,Back-to-school promotion
NAW-11032,2025-07-01,FY25 Q3,Southeast,Dealer,Prairie Note,Alex Rivera,Summit Grand Auditorium,Guitar,Spruce/Walnut,6,1326.27,0.1,7957.62,4456.27,3501.35,Medium,Holiday prebuild
NAW-11033,2025-07-01,FY25 Q3,Southeast,Distributor,Main Street Frets,Samira Khan,Humidifier Kit,Accessory,Care,79,25.92,0.03,2047.68,880.5,1167.18,Low,Accessory attach opportunity
NAW-11034,2025-07-01,FY25 Q3,Southeast,Distributor,Desert Tone Co.,Casey Morgan,Trail Mini,Guitar,HPL/Sapele,29,423.09,0.08,12269.61,7852.55,4417.06,Medium,Accessory attach opportunity
NAW-11035,2025-07-01,FY25 Q3,Southeast,E-commerce,Lakeside Strings,Casey Morgan,Hardshell Case,Accessory,Case,128,201.83,0,25834.24,16792.26,9041.98,Low,Artist clinic follow-up
NAW-11148,2025-08-01,FY25 Q3,Southeast,Dealer,Cedar Hall Music,Dana Hart,Hardshell Case,Accessory,Case,30,176.11,0.1,5283.3,3434.15,1849.15,High,Accessory attach opportunity
NAW-11149,2025-08-01,FY25 Q3,Southeast,Distributor,Copper Canyon Guitars,Elliot Chen,Stage Cutaway,Guitar,Spruce/Ovangkol,12,1017.73,0.05,12212.76,7205.53,5007.23,High,Artist clinic follow-up
NAW-11150,2025-08-01,FY25 Q3,Southeast,Education,Copper Canyon Guitars,Dana Hart,Hardshell Case,Accessory,Case,95,172.19,0.12,16358.05,10632.73,5725.32,Low,Accessory attach opportunity
NAW-11151,2025-08-01,FY25 Q3,Southeast,Distributor,Bayfront Studio Gear,Jordan Lee,Humidifier Kit,Accessory,Care,120,25.13,0.03,3015.6,1296.71,1718.89,Medium,Artist clinic follow-up
NAW-11152,2025-08-01,FY25 Q3,Southeast,Artist Relations,Metro Music Supply,Dana Hart,Humidifier Kit,Accessory,Care,78,23.32,0.1,1818.96,782.15,1036.81,Low,Dealer replenishment
NAW-11153,2025-08-01,FY25 Q3,Southeast,Distributor,Desert Tone Co.,Alex Rivera,Northstar Ukulele,Instrument,Mahogany,17,302.47,0.03,5141.99,3136.61,2005.38,Low,Artist clinic follow-up
NAW-11154,2025-08-01,FY25 Q3,Southeast,Distributor,Cedar Hall Music,Alex Rivera,Northstar Ukulele,Instrument,Mahogany,25,311.83,0,7795.75,4755.41,3040.34,Medium,Dealer replenishment
NAW-11155,2025-08-01,FY25 Q3,Southeast,Distributor,Pacific Pick House,Samira Khan,Hardshell Case,Accessory,Case,20,185.89,0.05,3717.8,2416.57,1301.23,Medium,Holiday prebuild
NAW-11156,2025-08-01,FY25 Q3,Southeast,Distributor,Desert Tone Co.,Samira Khan,Coated Lifespan Strings,Accessory,String set,135,21.44,0,2894.4,1128.82,1765.58,Medium,Accessory attach opportunity
NAW-11157,2025-08-01,FY25 Q3,Southeast,Distributor,Riverbend Instruments,Riley Stone,Harbor OM,Guitar,Spruce/Rosewood,37,1493.13,0.12,55245.81,29832.74,25413.07,Medium,Holiday prebuild
NAW-11158,2025-08-01,FY25 Q3,Southeast,E-commerce,Soundpost Music,Alex Rivera,Northstar Ukulele,Instrument,Mahogany,28,274.41,0.12,7683.48,4686.92,2996.56,Low,Artist clinic follow-up
NAW-11159,2025-08-01,FY25 Q3,Southeast,E-commerce,Lakeside Strings,Dana Hart,Trail Mini,Guitar,HPL/Sapele,4,423.56,0.05,1694.24,1084.31,609.93,Low,Accessory attach opportunity
NAW-11160,2025-08-01,FY25 Q3,Southeast,Dealer,Soundpost Music,Priya Shah,Phosphor Bronze Strings,Accessory,String set,150,12.58,0.12,1887.0,792.54,1094.46,High,Dealer replenishment
NAW-11161,2025-08-01,FY25 Q3,Southeast,E-commerce,Desert Tone Co.,Riley Stone,Foundry Custom,Guitar,Adirondack/Maple,18,3032.53,0.03,54585.54,26746.91,27838.63,Medium,Back-to-school promotion
NAW-11162,2025-08-01,FY25 Q3,Southeast,E-commerce,Riverbend Instruments,Casey Morgan,Coated Lifespan Strings,Accessory,String set,68,21.44,0,1457.92,568.59,889.33,Medium,Accessory attach opportunity
NAW-11163,2025-08-01,FY25 Q3,Southeast,Distributor,Lakeside Strings,Elliot Chen,Harbor OM,Guitar,Spruce/Rosewood,33,1696.74,0,55992.42,30235.91,25756.51,Medium,Back-to-school promotion
NAW-11164,2025-08-01,FY25 Q3,Southeast,Education,Riverbend Instruments,Alex Rivera,Aurora Dreadnought,Guitar,Spruce/Mahogany,28,1102.61,0.05,30873.08,17906.39,12966.69,Medium,Accessory attach opportunity
NAW-11165,2025-08-01,FY25 Q3,Southeast,Dealer,Cedar Hall Music,Morgan Evans,Stage Cutaway,Guitar,Spruce/Ovangkol,31,985.59,0.08,30553.29,18026.44,12526.85,High,Holiday prebuild
NAW-11166,2025-08-01,FY25 Q3,Southeast,Education,Copper Canyon Guitars,Taylor Brooks,Harbor OM,Guitar,Spruce/Rosewood,11,1527.06,0.1,16797.66,9070.74,7726.92,Medium,Artist clinic follow-up
NAW-11167,2025-08-01,FY25 Q3,Southeast,Dealer,Main Street Frets,Alex Rivera,Trail Mini,Guitar,HPL/Sapele,24,445.85,0,10700.4,6848.26,3852.14,Low,Accessory attach opportunity
NAW-11168,2025-08-01,FY25 Q3,Southeast,Dealer,Main Street Frets,Alex Rivera,Coated Lifespan Strings,Accessory,String set,100,19.73,0.08,1973.0,769.47,1203.53,Medium,Holiday prebuild
NAW-11169,2025-08-01,FY25 Q3,Southeast,Artist Relations,Copper Canyon Guitars,Alex Rivera,Phosphor Bronze Strings,Accessory,String set,32,13.87,0.03,443.84,186.41,257.43,Medium,Holiday prebuild
NAW-11170,2025-08-01,FY25 Q3,Southeast,Artist Relations,Metro Music Supply,Alex Rivera,Hardshell Case,Accessory,Case,72,172.19,0.12,12397.68,8058.49,4339.19,High,Holiday prebuild
NAW-11171,2025-08-01,FY25 Q3,Southeast,Distributor,Main Street Frets,Elliot Chen,Hardshell Case,Accessory,Case,48,185.89,0.05,8922.72,5799.77,3122.95,Medium,Artist clinic follow-up
NAW-11172,2025-08-01,FY25 Q3,Southeast,Distributor,Metro Music Supply,Priya Shah,Harbor OM,Guitar,Spruce/Rosewood,21,1696.74,0,35631.54,19241.03,16390.51,Medium,Dealer replenishment
NAW-11173,2025-08-01,FY25 Q3,Southeast,Dealer,Cedar Hall Music,Alex Rivera,Premium Strap,Accessory,Accessory,111,43.78,0,4859.58,2235.41,2624.17,Low,Holiday prebuild
NAW-11174,2025-08-01,FY25 Q3,Southeast,Education,Blue Ridge Music,Taylor Brooks,Premium Strap,Accessory,Accessory,69,38.53,0.12,2658.57,1222.94,1435.63,High,Holiday prebuild
NAW-11175,2025-08-01,FY25 Q3,Southeast,E-commerce,Cedar Hall Music,Elliot Chen,Foundry Custom,Guitar,Adirondack/Maple,17,2876.21,0.08,48895.57,23958.83,24936.74,Medium,Back-to-school promotion
NAW-11288,2025-09-01,FY25 Q3,Southeast,Distributor,Bayfront Studio Gear,Dana Hart,Hardshell Case,Accessory,Case,72,174.08,0.1,12533.76,8146.94,4386.82,High,Dealer replenishment
NAW-11289,2025-09-01,FY25 Q3,Southeast,Dealer,Desert Tone Co.,Samira Khan,Hardshell Case,Accessory,Case,75,177.95,0.08,13346.25,8675.06,4671.19,Medium,Artist clinic follow-up
NAW-11290,2025-09-01,FY25 Q3,Southeast,Artist Relations,Blue Ridge Music,Alex Rivera,Trail Mini,Guitar,HPL/Sapele,36,440.72,0,15865.92,10154.19,5711.73,Medium,Accessory attach opportunity
