OrderID,OrderDate,FiscalQuarter,Region,Channel,Dealer,Salesperson,Product,Category,MaterialOrType,Units,UnitPrice,DiscountRate,Revenue,COGS,GrossMargin,BackorderRisk,Notes
NAW-10541,2025-04-01,FY25 Q2,West,Artist Relations,Riverbend Instruments,Priya Shah,Humidifier Kit,Accessory,Care,29,31.57,0.1,915.53,393.68,521.85,Low,Back-to-school promotion
NAW-10542,2025-04-01,FY25 Q2,West,Dealer,Soundpost Music,Dana Hart,Foundry Custom,Guitar,Adirondack/Maple,35,4020.77,0.05,140726.95,68956.21,71770.74,Medium,Holiday prebuild
NAW-10543,2025-04-01,FY25 Q2,West,Artist Relations,Bayfront Studio Gear,Taylor Brooks,Harbor OM,Guitar,Spruce/Rosewood,35,2228.12,0.03,77984.2,42111.47,35872.73,Medium,Artist clinic follow-up
NAW-10544,2025-04-01,FY25 Q2,West,E-commerce,Metro Music Supply,Priya Shah,Harbor OM,Guitar,Spruce/Rosewood,25,2182.18,0.05,54554.5,29459.43,25095.07,Low,Dealer replenishment
NAW-10545,2025-04-01,FY25 Q2,West,E-commerce,Main Street Frets,Riley Stone,Foundry Custom,Guitar,Adirondack/Maple,5,4020.77,0.05,20103.85,9850.89,10252.96,Low,Dealer replenishment
NAW-10546,2025-04-01,FY25 Q2,West,E-commerce,Lakeside Strings,Riley Stone,Northstar Ukulele,Instrument,Mahogany,3,422.15,0,1266.45,772.53,493.92,Medium,Accessory attach opportunity
NAW-10547,2025-04-01,FY25 Q2,West,Education,Copper Canyon Guitars,Taylor Brooks,Northstar Ukulele,Instrument,Mahogany,4,388.38,0.08,1553.52,947.65,605.87,Medium,Dealer replenishment
NAW-10548,2025-04-01,FY25 Q2,West,Artist Relations,Blue Ridge Music,Elliot Chen,Harbor OM,Guitar,Spruce/Rosewood,30,2297.03,0,68910.9,37211.89,31699.01,Medium,Accessory attach opportunity
NAW-10549,2025-04-01,FY25 Q2,West,Education,Soundpost Music,Priya Shah,Foundry Custom,Guitar,Adirondack/Maple,15,3809.15,0.1,57137.25,27997.25,29140.0,Medium,Artist clinic follow-up
NAW-10550,2025-04-01,FY25 Q2,West,Dealer,Desert Tone Co.,Casey Morgan,Foundry Custom,Guitar,Adirondack/Maple,32,3724.5,0.12,119184.0,58400.16,60783.84,High,Dealer replenishment
NAW-10551,2025-04-01,FY25 Q2,West,E-commerce,Bayfront Studio Gear,Jordan Lee,Foundry Custom,Guitar,Adirondack/Maple,26,4232.39,0,110042.14,53920.65,56121.49,Medium,Back-to-school promotion
NAW-10552,2025-04-01,FY25 Q2,West,E-commerce,Soundpost Music,Jordan Lee,Coated Lifespan Strings,Accessory,String set,90,26.71,0.08,2403.9,937.52,1466.38,Low,Accessory attach opportunity
NAW-10553,2025-04-01,FY25 Q2,West,E-commerce,Riverbend Instruments,Dana Hart,Premium Strap,Accessory,Accessory,79,59.27,0,4682.33,2153.87,2528.46,Low,Dealer replenishment
NAW-10554,2025-04-01,FY25 Q2,West,E-commerce,Main Street Frets,Samira Khan,Coated Lifespan Strings,Accessory,String set,68,27.58,0.05,1875.44,731.42,1144.02,High,Accessory attach opportunity
NAW-10555,2025-04-01,FY25 Q2,West,Artist Relations,Copper Canyon Guitars,Elliot Chen,Aurora Dreadnought,Guitar,Spruce/Mahogany,37,1445.57,0.08,53486.09,31021.93,22464.16,Medium,Artist clinic follow-up
NAW-10556,2025-04-01,FY25 Q2,West,Education,Pacific Pick House,Taylor Brooks,Humidifier Kit,Accessory,Care,63,30.87,0.12,1944.81,836.27,1108.54,High,Artist clinic follow-up
NAW-10557,2025-04-01,FY25 Q2,West,Dealer,Soundpost Music,Riley Stone,Coated Lifespan Strings,Accessory,String set,40,25.55,0.12,1022.0,398.58,623.42,Low,Dealer replenishment
NAW-10558,2025-04-01,FY25 Q2,West,Distributor,Prairie Note,Priya Shah,Premium Strap,Accessory,Accessory,68,56.31,0.05,3829.08,1761.38,2067.7,Low,Accessory attach opportunity
NAW-10559,2025-04-01,FY25 Q2,West,Education,Metro Music Supply,Priya Shah,Foundry Custom,Guitar,Adirondack/Maple,23,3809.15,0.1,87610.45,42929.12,44681.33,High,Holiday prebuild
NAW-10560,2025-05-01,FY25 Q2,Northeast,Dealer,Riverbend Instruments,Riley Stone,Stage Cutaway,Guitar,Spruce/Ovangkol,4,1333.35,0,5333.4,3146.71,2186.69,High,Back-to-school promotion
NAW-10561,2025-05-01,FY25 Q2,Northeast,Dealer,Main Street Frets,Morgan Evans,Foundry Custom,Guitar,Adirondack/Maple,18,3696.52,0.05,66537.36,32603.31,33934.05,Medium,Holiday prebuild
NAW-10562,2025-05-01,FY25 Q2,Northeast,E-commerce,Prairie Note,Morgan Evans,Trail Mini,Guitar,HPL/Sapele,38,527.17,0.05,20032.46,12820.77,7211.69,High,Artist clinic follow-up
NAW-10563,2025-05-01,FY25 Q2,Northeast,Education,Pacific Pick House,Elliot Chen,Harbor OM,Guitar,Spruce/Rosewood,6,2111.79,0,12670.74,6842.2,5828.54,Medium,Dealer replenishment
NAW-10564,2025-05-01,FY25 Q2,Northeast,Education,Cedar Hall Music,Alex Rivera,Aurora Dreadnought,Guitar,Spruce/Mahogany,15,1444.56,0,21668.4,12567.67,9100.73,Low,Back-to-school promotion
NAW-10565,2025-05-01,FY25 Q2,Northeast,Distributor,Main Street Frets,Casey Morgan,Foundry Custom,Guitar,Adirondack/Maple,37,3891.07,0,143969.59,70545.1,73424.49,Medium,Artist clinic follow-up
NAW-10566,2025-05-01,FY25 Q2,Northeast,Distributor,Metro Music Supply,Casey Morgan,Stage Cutaway,Guitar,Spruce/Ovangkol,22,1226.68,0.08,26986.96,15922.31,11064.65,Low,Artist clinic follow-up
NAW-10567,2025-05-01,FY25 Q2,Northeast,E-commerce,Lakeside Strings,Casey Morgan,Premium Strap,Accessory,Accessory,106,49.04,0.1,5198.24,2391.19,2807.05,Medium,Accessory attach opportunity
NAW-10568,2025-05-01,FY25 Q2,Northeast,Education,Main Street Frets,Riley Stone,Coated Lifespan Strings,Accessory,String set,157,25.89,0.03,4064.73,1585.24,2479.49,Medium,Artist clinic follow-up
NAW-10569,2025-05-01,FY25 Q2,Northeast,Artist Relations,Metro Music Supply,Dana Hart,Phosphor Bronze Strings,Accessory,String set,113,17.26,0.03,1950.38,819.16,1131.22,Medium,Artist clinic follow-up
NAW-10570,2025-05-01,FY25 Q2,Northeast,Education,Soundpost Music,Riley Stone,Stage Cutaway,Guitar,Spruce/Ovangkol,2,1173.35,0.12,2346.7,1384.55,962.15,High,Accessory attach opportunity
NAW-10571,2025-05-01,FY25 Q2,Northeast,Artist Relations,Pacific Pick House,Dana Hart,Trail Mini,Guitar,HPL/Sapele,4,527.17,0.05,2108.68,1349.56,759.12,Low,Back-to-school promotion
NAW-10572,2025-05-01,FY25 Q2,Northeast,Distributor,Main Street Frets,Elliot Chen,Stage Cutaway,Guitar,Spruce/Ovangkol,21,1333.35,0,28000.35,16520.21,11480.14,Medium,Dealer replenishment
NAW-10573,2025-05-01,FY25 Q2,Northeast,Dealer,Copper Canyon Guitars,Taylor Brooks,Foundry Custom,Guitar,Adirondack/Maple,14,3774.34,0.03,52840.76,25891.97,26948.79,Low,Accessory attach opportunity
NAW-10574,2025-05-01,FY25 Q2,Northeast,Artist Relations,Desert Tone Co.,Jordan Lee,Summit Grand Auditorium,Guitar,Spruce/Walnut,18,1600.36,0.1,28806.48,16131.63,12674.85,Medium,Accessory attach opportunity
NAW-10575,2025-05-01,FY25 Q2,Northeast,Dealer,Soundpost Music,Priya Shah,Premium Strap,Accessory,Accessory,59,51.77,0.05,3054.43,1405.04,1649.39,Low,Accessory attach opportunity
NAW-10576,2025-05-01,FY25 Q2,Northeast,Distributor,Metro Music Supply,Elliot Chen,Coated Lifespan Strings,Accessory,String set,131,23.49,0.12,3077.19,1200.1,1877.09,Low,Back-to-school promotion
NAW-10577,2025-05-01,FY25 Q2,Northeast,Artist Relations,Soundpost Music,Casey Morgan,Summit Grand Auditorium,Guitar,Spruce/Walnut,17,1600.36,0.1,27206.12,15235.43,11970.69,Low,Back-to-school promotion
NAW-10578,2025-05-01,FY25 Q2,Northeast,Dealer,Main Street Frets,Taylor Brooks,Coated Lifespan Strings,Accessory,String set,158,23.49,0.12,3711.42,1447.45,2263.97,Low,Accessory attach opportunity
NAW-10579,2025-05-01,FY25 Q2,Northeast,Artist Relations,Cedar Hall Music,Priya Shah,Humidifier Kit,Accessory,Care,123,31.28,0.03,3847.44,1654.4,2193.04,High,Back-to-school promotion
NAW-10580,2025-05-01,FY25 Q2,Northeast,Education,Prairie Note,Dana Hart,Aurora Dreadnought,Guitar,Spruce/Mahogany,13,1401.22,0.03,18215.86,10565.2,7650.66,Low,Holiday prebuild
NAW-10581,2025-05-01,FY25 Q2,Northeast,Distributor,Copper Canyon Guitars,Jordan Lee,Harbor OM,Guitar,Spruce/Rosewood,11,2048.44,0.03,22532.84,12167.73,10365.11,Low,Artist clinic follow-up
NAW-10582,2025-05-01,FY25 Q2,Northeast,E-commerce,Main Street Frets,Taylor Brooks,Northstar Ukulele,Instrument,Mahogany,9,376.46,0.03,3388.14,2066.77,1321.37,High,Back-to-school promotion
NAW-10583,2025-05-01,FY25 Q2,Northeast,E-commerce,Soundpost Music,Casey Morgan,Trail Mini,Guitar,HPL/Sapele,14,538.27,0.03,7535.78,4822.9,2712.88,Low,Dealer replenishment
NAW-10584,2025-05-01,FY25 Q2,Northeast,Distributor,Lakeside Strings,Taylor Brooks,Stage Cutaway,Guitar,Spruce/Ovangkol,16,1200.02,0.1,19200.32,11328.19,7872.13,Medium,Artist clinic follow-up
NAW-10585,2025-05-01,FY25 Q2,Northeast,Education,Cedar Hall Music,Elliot Chen,Hardshell Case,Accessory,Case,37,224.06,0.08,8290.22,5388.64,2901.58,High,Back-to-school promotion
NAW-10586,2025-05-01,FY25 Q2,Northeast,Artist Relations,Cedar Hall Music,Casey Morgan,Summit Grand Auditorium,Guitar,Spruce/Walnut,10,1724.83,0.03,17248.3,9659.05,7589.25,Low,Accessory attach opportunity
NAW-10587,2025-05-01,FY25 Q2,Northeast,Distributor,Lakeside Strings,Elliot Chen,Aurora Dreadnought,Guitar,Spruce/Mahogany,28,1401.22,0.03,39234.16,22755.81,16478.35,Low,Holiday prebuild
NAW-10588,2025-05-01,FY25 Q2,Southeast,Artist Relations,Copper Canyon Guitars,Jordan Lee,Humidifier Kit,Accessory,Care,65,28.28,0.05,1838.2,790.43,1047.77,Medium,Back-to-school promotion
NAW-10589,2025-05-01,FY25 Q2,Southeast,E-commerce,Pacific Pick House,Alex Rivera,Phosphor Bronze Strings,Accessory,String set,111,16.42,0,1822.62,765.5,1057.12,Low,Dealer replenishment
NAW-10590,2025-05-01,FY25 Q2,Southeast,Distributor,Copper Canyon Guitars,Casey Morgan,Harbor OM,Guitar,Spruce/Rosewood,6,1793.4,0.08,10760.4,5810.62,4949.78,High,Dealer replenishment
NAW-10591,2025-05-01,FY25 Q2,Southeast,Dealer,Desert Tone Co.,Elliot Chen,Humidifier Kit,Accessory,Care,28,26.79,0.1,750.12,322.55,427.57,Medium,Dealer replenishment
NAW-10592,2025-05-01,FY25 Q2,Southeast,Education,Bayfront Studio Gear,Riley Stone,Trail Mini,Guitar,HPL/Sapele,38,486.62,0.05,18491.56,11834.6,6656.96,Medium,Back-to-school promotion
NAW-10593,2025-05-01,FY25 Q2,Southeast,Education,Blue Ridge Music,Alex Rivera,Harbor OM,Guitar,Spruce/Rosewood,35,1715.42,0.12,60039.7,32421.44,27618.26,Medium,Holiday prebuild
NAW-10594,2025-05-01,FY25 Q2,Southeast,Artist Relations,Prairie Note,Alex Rivera,Summit Grand Auditorium,Guitar,Spruce/Walnut,13,1559.32,0.05,20271.16,11351.85,8919.31,Low,Back-to-school promotion
NAW-10595,2025-05-01,FY25 Q2,Southeast,Education,Main Street Frets,Samira Khan,Coated Lifespan Strings,Accessory,String set,65,22.67,0.08,1473.55,574.68,898.87,Low,Back-to-school promotion
NAW-10596,2025-05-01,FY25 Q2,Southeast,Distributor,Bayfront Studio Gear,Elliot Chen,Phosphor Bronze Strings,Accessory,String set,103,14.78,0.1,1522.34,639.38,882.96,Medium,Artist clinic follow-up
NAW-10597,2025-05-01,FY25 Q2,Southeast,Dealer,Lakeside Strings,Priya Shah,Hardshell Case,Accessory,Case,52,206.82,0.08,10754.64,6990.52,3764.12,High,Accessory attach opportunity
NAW-10598,2025-05-01,FY25 Q2,Southeast,Distributor,Blue Ridge Music,Taylor Brooks,Premium Strap,Accessory,Accessory,140,47.78,0.05,6689.2,3077.03,3612.17,Low,Artist clinic follow-up
NAW-10599,2025-05-01,FY25 Q2,Southeast,E-commerce,Copper Canyon Guitars,Samira Khan,Foundry Custom,Guitar,Adirondack/Maple,20,3591.76,0,71835.2,35199.25,36635.95,High,Accessory attach opportunity
NAW-10600,2025-05-01,FY25 Q2,Southeast,Education,Lakeside Strings,Alex Rivera,Humidifier Kit,Accessory,Care,43,26.79,0.1,1151.97,495.35,656.62,Medium,Holiday prebuild
NAW-10601,2025-05-01,FY25 Q2,Southeast,Education,Bayfront Studio Gear,Jordan Lee,Premium Strap,Accessory,Accessory,61,45.27,0.1,2761.47,1270.28,1491.19,High,Back-to-school promotion
NAW-10602,2025-05-01,FY25 Q2,Southeast,Education,Bayfront Studio Gear,Samira Khan,Summit Grand Auditorium,Guitar,Spruce/Walnut,13,1641.39,0,21338.07,11949.32,9388.75,Low,Accessory attach opportunity
NAW-10603,2025-05-01,FY25 Q2,Southeast,E-commerce,Bayfront Studio Gear,Elliot Chen,Hardshell Case,Accessory,Case,139,202.33,0.1,28123.87,18280.52,9843.35,Low,Holiday prebuild
NAW-10604,2025-05-01,FY25 Q2,Southeast,E-commerce,Lakeside Strings,Dana Hart,Summit Grand Auditorium,Guitar,Spruce/Walnut,16,1477.25,0.1,23636.0,13236.16,10399.84,Low,Dealer replenishment
NAW-10605,2025-05-01,FY25 Q2,Southeast,Distributor,Lakeside Strings,Alex Rivera,Coated Lifespan Strings,Accessory,String set,135,21.68,0.12,2926.8,1141.45,1785.35,High,Accessory attach opportunity
NAW-10606,2025-05-01,FY25 Q2,Southeast,Artist Relations,Bayfront Studio Gear,Elliot Chen,Summit Grand Auditorium,Guitar,Spruce/Walnut,28,1559.32,0.05,43660.96,24450.14,19210.82,High,Holiday prebuild
NAW-10607,2025-05-01,FY25 Q2,Southeast,Dealer,Pacific Pick House,Jordan Lee,Aurora Dreadnought,Guitar,Spruce/Mahogany,34,1200.09,0.1,40803.06,23665.77,17137.29,Low,Dealer replenishment
NAW-10608,2025-05-01,FY25 Q2,Southeast,Distributor,Metro Music Supply,Jordan Lee,Northstar Ukulele,Instrument,Mahogany,20,329.59,0.08,6591.8,4021.0,2570.8,Low,Accessory attach opportunity
NAW-10609,2025-05-01,FY25 Q2,Southeast,E-commerce,Soundpost Music,Dana Hart,Harbor OM,Guitar,Spruce/Rosewood,29,1949.34,0,56530.86,30526.66,26004.2,Medium,Accessory attach opportunity
NAW-10610,2025-05-01,FY25 Q2,Southeast,Education,Bayfront Studio Gear,Jordan Lee,Hardshell Case,Accessory,Case,107,224.81,0,24054.67,15635.54,8419.13,High,Back-to-school promotion
NAW-10611,2025-05-01,FY25 Q2,Southeast,Education,Desert Tone Co.,Samira Khan,Humidifier Kit,Accessory,Care,49,28.88,0.03,1415.12,608.5,806.62,Low,Dealer replenishment
NAW-10612,2025-05-01,FY25 Q2,Southeast,Artist Relations,Lakeside Strings,Samira Khan,Foundry Custom,Guitar,Adirondack/Maple,17,3412.17,0.05,58006.89,28423.38,29583.51,Medium,Dealer replenishment
NAW-10613,2025-05-01,FY25 Q2,Southeast,E-commerce,Lakeside Strings,Taylor Brooks,Northstar Ukulele,Instrument,Mahogany,16,340.34,0.05,5445.44,3321.72,2123.72,Low,Dealer replenishment
NAW-10614,2025-05-01,FY25 Q2,Southeast,Artist Relations,Lakeside Strings,Samira Khan,Trail Mini,Guitar,HPL/Sapele,25,450.76,0.12,11269.0,7212.16,4056.84,Medium,Holiday prebuild
NAW-10615,2025-05-01,FY25 Q2,Southeast,Distributor,Blue Ridge Music,Jordan Lee,Northstar Ukulele,Instrument,Mahogany,25,358.25,0,8956.25,5463.31,3492.94,High,Holiday prebuild
NAW-10616,2025-05-01,FY25 Q2,Midwest,Artist Relations,Riverbend Instruments,Elliot Chen,Stage Cutaway,Guitar,Spruce/Ovangkol,10,1073.09,0.1,10730.9,6331.23,4399.67,Low,Back-to-school promotion
NAW-10617,2025-05-01,FY25 Q2,Midwest,E-commerce,Desert Tone Co.,Priya Shah,Trail Mini,Guitar,HPL/Sapele,6,481.34,0.03,2888.04,1848.35,1039.69,Low,Back-to-school promotion
NAW-10618,2025-05-01,FY25 Q2,Midwest,Distributor,Prairie Note,Dana Hart,Premium Strap,Accessory,Accessory,72,46.29,0.05,3332.88,1533.12,1799.76,Low,Artist clinic follow-up
NAW-10619,2025-05-01,FY25 Q2,Midwest,Dealer,Pacific Pick House,Priya Shah,Northstar Ukulele,Instrument,Mahogany,26,312.35,0.1,8121.1,4953.87,3167.23,High,Artist clinic follow-up
NAW-10620,2025-05-01,FY25 Q2,Midwest,Dealer,Blue Ridge Music,Morgan Evans,Summit Grand Auditorium,Guitar,Spruce/Walnut,6,1462.89,0.08,8777.34,4915.31,3862.03,High,Accessory attach opportunity
NAW-10621,2025-05-01,FY25 Q2,Midwest,Education,Copper Canyon Guitars,Morgan Evans,Aurora Dreadnought,Guitar,Spruce/Mahogany,10,1136.76,0.12,11367.6,6593.21,4774.39,Medium,Accessory attach opportunity
NAW-10622,2025-05-01,FY25 Q2,Midwest,Education,Bayfront Studio Gear,Jordan Lee,Trail Mini,Guitar,HPL/Sapele,16,446.6,0.1,7145.6,4573.18,2572.42,High,Accessory attach opportunity
NAW-10623,2025-05-01,FY25 Q2,Midwest,Education,Metro Music Supply,Taylor Brooks,Hardshell Case,Accessory,Case,143,191.65,0.12,27405.95,17813.87,9592.08,Low,Artist clinic follow-up
NAW-10624,2025-05-01,FY25 Q2,Midwest,Artist Relations,Metro Music Supply,Casey Morgan,Trail Mini,Guitar,HPL/Sapele,34,456.52,0.08,15521.68,9933.88,5587.8,High,Dealer replenishment
NAW-10625,2025-05-01,FY25 Q2,Midwest,Artist Relations,Lakeside Strings,Elliot Chen,Phosphor Bronze Strings,Accessory,String set,80,14.64,0.08,1171.2,491.9,679.3,Medium,Artist clinic follow-up
NAW-10626,2025-05-01,FY25 Q2,Midwest,E-commerce,Blue Ridge Music,Riley Stone,Harbor OM,Guitar,Spruce/Rosewood,8,1794.01,0.05,14352.08,7750.12,6601.96,High,Back-to-school promotion
NAW-10627,2025-05-01,FY25 Q2,Midwest,Distributor,Blue Ridge Music,Casey Morgan,Humidifier Kit,Accessory,Care,27,25.95,0.1,700.65,301.28,399.37,High,Artist clinic follow-up
NAW-10628,2025-05-01,FY25 Q2,Midwest,Artist Relations,Prairie Note,Priya Shah,Hardshell Case,Accessory,Case,113,196.0,0.1,22148.0,14396.2,7751.8,Low,Artist clinic follow-up
NAW-10629,2025-05-01,FY25 Q2,Midwest,Education,Bayfront Studio Gear,Priya Shah,Hardshell Case,Accessory,Case,23,211.25,0.03,4858.75,3158.19,1700.56,High,Accessory attach opportunity
NAW-10630,2025-05-01,FY25 Q2,Midwest,Dealer,Prairie Note,Jordan Lee,Northstar Ukulele,Instrument,Mahogany,37,336.65,0.03,12456.05,7598.19,4857.86,High,Artist clinic follow-up
NAW-10631,2025-05-01,FY25 Q2,Midwest,Education,Copper Canyon Guitars,Morgan Evans,Aurora Dreadnought,Guitar,Spruce/Mahogany,9,1291.77,0,11625.93,6743.04,4882.89,Low,Dealer replenishment
NAW-10632,2025-05-01,FY25 Q2,Midwest,Artist Relations,Pacific Pick House,Priya Shah,Northstar Ukulele,Instrument,Mahogany,32,319.29,0.08,10217.28,6232.54,3984.74,Low,Back-to-school promotion
NAW-10633,2025-05-01,FY25 Q2,Midwest,E-commerce,Cedar Hall Music,Samira Khan,Phosphor Bronze Strings,Accessory,String set,45,14.64,0.08,658.8,276.7,382.1,Low,Back-to-school promotion
NAW-10634,2025-05-01,FY25 Q2,Midwest,E-commerce,Cedar Hall Music,Taylor Brooks,Summit Grand Auditorium,Guitar,Spruce/Walnut,19,1431.09,0.1,27190.71,15226.8,11963.91,Medium,Dealer replenishment
NAW-10635,2025-05-01,FY25 Q2,Midwest,Distributor,Prairie Note,Elliot Chen,Phosphor Bronze Strings,Accessory,String set,35,14.0,0.12,490.0,205.8,284.2,Medium,Back-to-school promotion
NAW-10636,2025-05-01,FY25 Q2,Midwest,Dealer,Pacific Pick House,Dana Hart,Hardshell Case,Accessory,Case,154,200.36,0.08,30855.44,20056.04,10799.4,High,Back-to-school promotion
NAW-10637,2025-05-01,FY25 Q2,Midwest,E-commerce,Cedar Hall Music,Morgan Evans,Hardshell Case,Accessory,Case,41,217.78,0,8928.98,5803.84,3125.14,Low,Holiday prebuild
NAW-10638,2025-05-01,FY25 Q2,Midwest,Dealer,Blue Ridge Music,Jordan Lee,Harbor OM,Guitar,Spruce/Rosewood,33,1794.01,0.05,59202.33,31969.26,27233.07,Medium,Dealer replenishment
NAW-10639,2025-05-01,FY25 Q2,Midwest,Dealer,Copper Canyon Guitars,Morgan Evans,Coated Lifespan Strings,Accessory,String set,19,22.67,0.05,430.73,167.98,262.75,Low,Artist clinic follow-up
NAW-10640,2025-05-01,FY25 Q2,Midwest,Distributor,Bayfront Studio Gear,Elliot Chen,Humidifier Kit,Accessory,Care,21,27.4,0.05,575.4,247.42,327.98,High,Dealer replenishment
NAW-10641,2025-05-01,FY25 Q2,Midwest,Artist Relations,Desert Tone Co.,Morgan Evans,Foundry Custom,Guitar,Adirondack/Maple,25,3061.98,0.12,76549.5,37509.25,39040.25,Low,Holiday prebuild
NAW-10642,2025-05-01,FY25 Q2,Midwest,E-commerce,Bayfront Studio Gear,Taylor Brooks,Foundry Custom,Guitar,Adirondack/Maple,36,3201.16,0.08,115241.76,56468.46,58773.3,High,Dealer replenishment
NAW-10643,2025-05-01,FY25 Q2,Midwest,Artist Relations,Desert Tone Co.,Alex Rivera,Aurora Dreadnought,Guitar,Spruce/Mahogany,2,1291.77,0,2583.54,1498.45,1085.09,Low,Dealer replenishment
NAW-10644,2025-05-01,FY25 Q2,Southwest,Education,Main Street Frets,Riley Stone,Harbor OM,Guitar,Spruce/Rosewood,16,1890.46,0.05,30247.36,16333.57,13913.79,High,Holiday prebuild
NAW-10645,2025-05-01,FY25 Q2,Southwest,Dealer,Metro Music Supply,Samira Khan,Summit Grand Auditorium,Guitar,Spruce/Walnut,4,1591.81,0.05,6367.24,3565.65,2801.59,Medium,Accessory attach opportunity
NAW-10646,2025-05-01,FY25 Q2,Southwest,Distributor,Lakeside Strings,Priya Shah,Stage Cutaway,Guitar,Spruce/Ovangkol,15,1155.91,0.08,17338.65,10229.8,7108.85,High,Back-to-school promotion
NAW-10647,2025-05-01,FY25 Q2,Southwest,Dealer,Copper Canyon Guitars,Samira Khan,Hardshell Case,Accessory,Case,23,229.49,0,5278.27,3430.88,1847.39,Medium,Dealer replenishment
NAW-10648,2025-05-01,FY25 Q2,Southwest,Artist Relations,Prairie Note,Dana Hart,Aurora Dreadnought,Guitar,Spruce/Mahogany,27,1361.22,0,36752.94,21316.71,15436.23,Low,Dealer replenishment
NAW-10649,2025-05-01,FY25 Q2,Southwest,Dealer,Desert Tone Co.,Morgan Evans,Trail Mini,Guitar,HPL/Sapele,33,470.61,0.1,15530.13,9939.28,5590.85,Medium,Artist clinic follow-up
NAW-10650,2025-05-01,FY25 Q2,Southwest,Distributor,Main Street Frets,Elliot Chen,Premium Strap,Accessory,Accessory,57,51.35,0,2926.95,1346.4,1580.55,Low,Holiday prebuild
NAW-10651,2025-05-01,FY25 Q2,Southwest,Dealer,Riverbend Instruments,Riley Stone,Hardshell Case,Accessory,Case,19,218.01,0.05,4142.19,2692.42,1449.77,Low,Holiday prebuild
NAW-10652,2025-05-01,FY25 Q2,Southwest,Education,Cedar Hall Music,Morgan Evans,Stage Cutaway,Guitar,Spruce/Ovangkol,9,1218.73,0.03,10968.57,6471.46,4497.11,Medium,Dealer replenishment
NAW-10653,2025-05-01,FY25 Q2,Southwest,Distributor,Bayfront Studio Gear,Priya Shah,Phosphor Bronze Strings,Accessory,String set,122,15.93,0.05,1943.46,816.25,1127.21,Medium,Back-to-school promotion
NAW-10654,2025-05-01,FY25 Q2,Southwest,Distributor,Main Street Frets,Priya Shah,Trail Mini,Guitar,HPL/Sapele,8,460.15,0.12,3681.2,2355.97,1325.23,Low,Dealer replenishment
NAW-10655,2025-05-01,FY25 Q2,Southwest,Education,Main Street Frets,Elliot Chen,Foundry Custom,Guitar,Adirondack/Maple,11,3299.93,0.1,36299.23,17786.62,18512.61,Low,Back-to-school promotion
NAW-10656,2025-05-01,FY25 Q2,Southwest,Education,Cedar Hall Music,Priya Shah,Coated Lifespan Strings,Accessory,String set,128,23.14,0.08,2961.92,1155.15,1806.77,Medium,Holiday prebuild
NAW-10657,2025-05-01,FY25 Q2,Southwest,E-commerce,Metro Music Supply,Morgan Evans,Foundry Custom,Guitar,Adirondack/Maple,15,3299.93,0.1,49498.95,24254.49,25244.46,High,Artist clinic follow-up
NAW-10658,2025-05-01,FY25 Q2,Southwest,Dealer,Bayfront Studio Gear,Samira Khan,Aurora Dreadnought,Guitar,Spruce/Mahogany,30,1252.32,0.08,37569.6,21790.37,15779.23,Low,Artist clinic follow-up
NAW-10659,2025-05-01,FY25 Q2,Southwest,Dealer,Cedar Hall Music,Alex Rivera,Phosphor Bronze Strings,Accessory,String set,115,16.77,0,1928.55,809.99,1118.56,Medium,Dealer replenishment
NAW-10660,2025-05-01,FY25 Q2,Southwest,Distributor,Main Street Frets,Riley Stone,Hardshell Case,Accessory,Case,87,218.01,0.05,18966.87,12328.47,6638.4,Medium,Accessory attach opportunity
NAW-10661,2025-05-01,FY25 Q2,Southwest,Distributor,Main Street Frets,Samira Khan,Northstar Ukulele,Instrument,Mahogany,34,321.83,0.12,10942.22,6674.75,4267.47,Medium,Accessory attach opportunity
NAW-10662,2025-05-01,FY25 Q2,Southwest,Artist Relations,Soundpost Music,Alex Rivera,Foundry Custom,Guitar,Adirondack/Maple,8,3666.59,0,29332.72,14373.03,14959.69,High,Dealer replenishment
NAW-10663,2025-05-01,FY25 Q2,Southwest,Distributor,Bayfront Studio Gear,Casey Morgan,Aurora Dreadnought,Guitar,Spruce/Mahogany,25,1225.1,0.1,30627.5,17763.95,12863.55,Low,Artist clinic follow-up
NAW-10664,2025-05-01,FY25 Q2,Southwest,Artist Relations,Lakeside Strings,Alex Rivera,Stage Cutaway,Guitar,Spruce/Ovangkol,22,1155.91,0.08,25430.02,15003.71,10426.31,Low,Dealer replenishment
NAW-10665,2025-05-01,FY25 Q2,Southwest,Artist Relations,Riverbend Instruments,Casey Morgan,Summit Grand Auditorium,Guitar,Spruce/Walnut,5,1675.59,0,8377.95,4691.65,3686.3,Medium,Artist clinic follow-up
NAW-10666,2025-05-01,FY25 Q2,Southwest,Dealer,Main Street Frets,Dana Hart,Northstar Ukulele,Instrument,Mahogany,14,365.72,0,5120.08,3123.25,1996.83,Low,Back-to-school promotion
NAW-10667,2025-05-01,FY25 Q2,Southwest,Distributor,Blue Ridge Music,Priya Shah,Summit Grand Auditorium,Guitar,Spruce/Walnut,10,1541.54,0.08,15415.4,8632.62,6782.78,Medium,Dealer replenishment
NAW-10668,2025-05-01,FY25 Q2,Southwest,Education,Desert Tone Co.,Priya Shah,Stage Cutaway,Guitar,Spruce/Ovangkol,6,1130.78,0.1,6784.68,4002.96,2781.72,Low,Holiday prebuild
